rank,uri,artist_names,track_name,source,peak_rank,previous_rank,days_on_chart,streams
39,"spotify:track:09gysnJpfQ3ublBmJDfcEC","Amaarae, Kali Uchis, Moliy","SAD GIRLZ LUV MONEY Remix (feat. Kali Uchis and Moliy)","0207 Def Jam",39,43,7,"119951"
40,"spotify:track:2Fv2injs4qAm8mJBGaxVKU","Arijit Singh, Mithoon","Tujhe Kitna Chahne Lage (From ""Kabir Singh"")","T-Series",2,41,903,"118242"
41,"spotify:track:2YmXGUx32C3CUEgcAyHcGf","Devi Sri Prasad, Sid Sriram","Srivalli","Aditya Music",22,40,37,"116502"
42,"spotify:track:58f4twRnbZOOVUhMUpplJ4","AP Dhillon, Gminxr, Gurinder Gill, Shinda Kahlon","Brown Munde","Run-up Records",1,42,364,"115940"
43,"spotify:track:6G699QfN1BWYWXfiblH51F","Tanishk Bagchi, Zahrah S Khan, Dev Negi","Kusu Kusu (From ""Satyameva Jayate 2"")","T-Series",41,45,9,"113899"
44,"spotify:track:2J2Z1SkXYghSajLibnQHOa","Sia","Unstoppable","Monkey Puzzle Records/RCA Records",44,49,112,"111332"
45,"spotify:track:5nsET7aVWXu017lsQjRFCV","Stebin Ben, Nilesh Ahuja, Kumaar","Thoda Thoda Pyaar","Zee Music Company",9,46,254,"110543"
46,"spotify:track:50RcuWjfUcoJfWMNegXF0b","Yuvan Shankar Raja, Harini Ivaturi, Justin Prabhakaran","Ee Raathale (From ""Radhe Shyam"")","T-Series",34,34,3,"107924"
47,"spotify:track:576v1keY82NOPITMNu0wD2","B Praak, Akshay Kumar, Nupur Sanon, Ammy Virk","Filhaal2 Mohabbat","Universal Music India Pvt Ltd.",2,47,136,"107382"
48,"spotify:track:5enxwA8aAbwZbf5qCHORXi","Taylor Swift","All Too Well (10 Minute Version) (Taylor's Version) (From The Vault)","Taylor Swift",33,44,7,"106844"
49,"spotify:track:5O932cZmzOZGOGZz9RHx20","Pritam, Arijit Singh","Khairiyat","T-Series",1,48,803,"106496"
50,"spotify:track:6v3KW9xbzN5yKLt9YKDYA2","Shawn Mendes, Camila Cabello","Señorita","Island Records",1,51,882,"105408"
51,"spotify:track:1J14CdDAvBTE1AJYUOwl6C","Duncan Laurence","Arcade","Universal Music, a division of Universal International Music BV",7,50,271,"104132"
52,"spotify:track:48QmG1dfvMuYLxMPt7KSRA","Sean Paul, Dua Lipa","No Lie","Universal-Island Records Ltd.",52,53,7,"103595"
53,"spotify:track:2ZRo7axmMPeSVUvDbGkJah","XXXTENTACION","Hope","Bad Vibes Forever, LLC",40,52,178,"102040"
54,"spotify:track:4dPx6DcxbkhijIdzfZjaTb","Thaman S, Harini Ivaturi, Sahiti Chaganti","Tum Tum (From ""Enemy - Telugu"")","Divo Tv Private Limited",54,57,11,"101629"
55,"spotify:track:0pqnGHJpmpxLKifKRmU6WP","Imagine Dragons","Believer","Kid Ina Korner / Interscope",24,56,996,"99149"
56,"spotify:track:3UhmuWcFaLS3AO3kI9ynQ2","AP Dhillon, Shinda Kahlon, Gurinder Gill, Gminxr","Insane","RUN-UP RECORDS",9,54,217,"98733"
57,"spotify:track:2bgTY4UwhfBYhGT4HUYStN","BTS","Butter","BIGHIT MUSIC",1,55,182,"98221"
58,"spotify:track:4saklk6nie3yiGePpBwUoc","BTS","Dynamite","BIGHIT MUSIC",1,58,455,"96569"
59,"spotify:track:32LKwbmh6yVsWoRRF8DIvf","Pav Dharia","Na Ja","Ishtar-White Hill Music",59,60,19,"95386"
60,"spotify:track:5eGsHi6RcL33gb9k89UYaB","Tegi Pannu, Manni Sandhu","Schedule","Collab Creations Ltd",30,59,84,"93377"
61,"spotify:track:0LRcXYhaWLqbs1wvSV0o9u","Arko","Dariya","Zee Music Company",61,64,29,"91737"
62,"spotify:track:2SazZ5d4m9G5IWu5xdMjZf","Sidhu Moose Wala, Shooter Kahlon","Satisfy","5911 Records",62,-1,1,"91399"
63,"spotify:track:0tpwqQhdfJXRcUDSNRjb9O","Arijit Singh, Neeti Mohan, Rashmi Virag","Mere Yaaraa (From ""Sooryavanshi"")","T-Series",58,69,23,"91307"
64,"spotify:track:47Rqh5ZSamtIOFi7G6VgFJ","Badshah, Aastha Gill","Paani Paani","Saregama",2,63,163,"91000"
65,"spotify:track:3Vi5XqYrmQgOYBajMWSvCi","Doja Cat","Need to Know","Kemosabe Records/RCA Records",9,71,114,"90112"
66,"spotify:track:0qOnSQQF0yzuPWsXrQ9paz","Gym Class Heroes, Adam Levine","Stereo Hearts (feat. Adam Levine)","Decaydance/Fueled By Ramen",12,70,298,"90058"
67,"spotify:track:1Ef0TmgS1QrVO6tKHrMMmH","Vishal-Shekhar, Arijit Singh, Shilpa Rao, Kumaar","Ghungroo (From ""War"")","YRF Music",1,66,806,"89844"
68,"spotify:track:2PEo8JQ48mfEv8a2HLqDvt","Sachin-Jigar, Rashmeet Kaur, Shamur, IP Singh","Nadiyon Paar (Let the Music Play Again) (From ""Roohi"")","Sony Music Entertainment India Pvt. Ltd.",4,68,261,"89739"
69,"spotify:track:5zUPoHkgqAr1XwTMNzNtGs","Tegi Pannu, Manni Sandhu","Fully Loaded","Collab Creations Ltd",46,67,33,"89060"
70,"spotify:track:0eu4C55hL6x29mmeAjytzC","Oliver Tree","Life Goes On","Atlantic Records",23,65,51,"88660"
71,"spotify:track:4ZUxhQNRCzlh6alqBHPNRC","Mounika Yadav","Saami Saami","Aditya Music",67,72,21,"86340"
72,"spotify:track:00Blm7zeNqgYLPtW6zg8cj","Post Malone, The Weeknd","One Right Now (with The Weeknd)","Republic Records",41,62,14,"86249"
73,"spotify:track:0ZHILXmUaVSLEOCWxPQ1ga","Tanishk Bagchi, Yasser Desai, Asees Kaur","Makhna","Zee Music Company",2,75,778,"86214"
74,"spotify:track:6IaHIJYxIG8xbosaRr25AC","Harnoor","Parshawan","Legacy Records",27,61,161,"86092"
75,"spotify:track:6Aq6LN9pt3TxjkfAJmet5A","Pritam, Tanishk Bagchi, Daler Mehndi","Aila Re Aillaa (From ""Sooryavanshi"")","T-Series",55,74,27,"86077"
76,"spotify:track:3s3J70eRpRH2hcYq4mEXTJ","Akhil, Dhvani Bhanushali","Duniyaa (From ""Luka Chuppi"")","T-Series",1,80,996,"86053"
77,"spotify:track:39LLxExYz6ewLAcYrzQQyP","Dua Lipa","Levitating","Warner Records",10,78,219,"85645"
78,"spotify:track:0u2P5u6lvoDfwTYjAADbn4","Billie Eilish, Khalid","lovely (with Khalid)","Darkroom",22,77,943,"85244"
79,"spotify:track:7uQZVznj0uQOGC9KhV2Mg6","LISA","LALISA","YG Entertainment",7,76,70,"84671"
80,"spotify:track:2BeY2dQPbD8xYxx3yhBTVD","Gajendra Verma","Mann Mera","Eros Now Music",62,82,248,"84252"
81,"spotify:track:76TcsS8szd8ZQjwnz78xg9","Mankirt Aulakh, Gurlez Akhtar","2 Raflaan (feat. Gurlej Akhtar)","Sky Digital",79,79,4,"83924"
82,"spotify:track:0tgVpDi06FyKpA1z0VMD4v","Ed Sheeran","Perfect","Atlantic Records UK",55,83,576,"83709"
83,"spotify:track:11IAzj9706fIKBVCJyMNNt","Jasmine Sandlas, Garry Sandhu","Illegal Weapon 2.0 (From ""Street Dancer 3D"")","T-Series",1,73,685,"83654"
84,"spotify:track:29m79w9xPMH4YCD6r8JSmV","AP Dhillon, Gurinder Gill, Intense","Excuses","RUN-UP RECORDS",81,81,29,"82298"
85,"spotify:track:1y1rQTkWmrZdJmjwuK07GC","Vishal Mishra","Kaise Hua (From ""Kabir Singh"")","T-Series",4,87,890,"82227"
86,"spotify:track:0b11D9D0hMOYCIMN3OKreM","Witt Lowry, Ava Max","Into Your Arms (feat. Ava Max)","Witt Lowry",30,84,267,"81892"
87,"spotify:track:4iJyoBOLtHqaGxP12qzhQI","Justin Bieber, Daniel Caesar, Giveon","Peaches (feat. Daniel Caesar & Giveon)","RBMG/Def Jam",1,86,245,"81236"
88,"spotify:track:3e7sxremeOE3wTySiOhGiP","ZAYN, Sia","Dusk Till Dawn (feat. Sia) - Radio Edit","RCA Records Label",48,91,770,"80308"
89,"spotify:track:7qiZfU4dY1lWllzX7mPBI3","Ed Sheeran","Shape of You","Atlantic Records UK",60,92,564,"79995"
90,"spotify:track:57jOEZtoLQK4zF2x55bdkp","Rochak Kohli, Arijit Singh, Neha Kakkar","Tu Hi Yaar Mera (From ""Pati Patni Aur Woh"")","T-Series",8,93,717,"79908"
91,"spotify:track:2MJz8BxxMsERULatmBikDH","Pink Sweat$","At My Worst","Atlantic Records",3,88,322,"79860"
92,"spotify:track:3TcL0dyCMyr0kyTTc4NLgI","Selena Gomez & The Scene","Who Says","Hollywood Records",54,85,31,"79375"
93,"spotify:track:2uBlWwG0P6cUOUBiZhPmBM","Gurnazar, Asees Kaur","Marjaawaan","Saregama",29,89,104,"78750"
94,"spotify:track:3Wrjm47oTz2sjIgck11l5e","Måneskin","Beggin'","RCA Records Label",2,90,150,"78528"
95,"spotify:track:0VjIjW4GlUZAMYd2vXMi3b","The Weeknd","Blinding Lights","Republic Records",3,94,721,"76865"
96,"spotify:track:3sqRODOZ1Z6hR4F2tnFAlg","Maninder Buttar","Sakhiyaan","White Hill Music",18,97,931,"76678"
97,"spotify:track:3rsXfscFWGLwFk3sbO1dSj","Khan Bhaini","Rahiye Hasde","Sycostyle Music",97,145,2,"76303"
98,"spotify:track:3qrdLVOClRU4yPkcXZ7c5u","Ayushmann Khurrana, Tanishk-Vayu","Mere Liye Tum Kaafi Ho (From ""Shubh Mangal Zyada Saavdhan"")","T-Series",11,95,654,"75897"
99,"spotify:track:6vo7Y1iWyZvpjvFbf6BiZ5","Pritam, Arijit Singh","Kalank (Title Track)","Zee Music Company",4,101,964,"75013"
100,"spotify:track:5JO2usoem1CW1pLL1kLj9E","Chamath Sangeeth, Yohani, Satheeshan","Manike Mage Hithe","Aryans Music",10,96,109,"74748"
101,"spotify:track:6IPNp9PfaEqrzotY47TIWy","DJ Snake, Ozuna, Megan Thee Stallion, LISA","SG (with Ozuna, Megan Thee Stallion & LISA of BLACKPINK)","DJ Snake Music Productions Limited",32,99,28,"74522"
102,"spotify:track:50nfwKoDiSYg8zOCREWAm5","Ed Sheeran","Shivers","Atlantic Records UK",45,100,70,"73899"
103,"spotify:track:7BKLCZ1jbUBVqRi2FVlTVw","The Chainsmokers, Halsey","Closer","Disruptor Records/Columbia",56,105,996,"73883"
104,"spotify:track:4jPy3l0RUwlUI9T5XHBW2m","24kGoldn, iann dior","Mood (feat. iann dior)","Records/Columbia",2,106,452,"73430"
105,"spotify:track:6dgYHmc5yBnQFI4FSCbp6y","Varinder Brar","12 Bande","Varinder Brar Music",70,98,36,"73265"
106,"spotify:track:16xg7UwH9hbs96vCD8k6bC","Emiway Bantai","GRIND","Bantai Studio",57,102,48,"72991"
107,"spotify:track:2gQPv5jvVPqU2a9HhMNO1v","BoyWithUke","Toxic","Republic Records",107,121,9,"72730"
108,"spotify:track:3rmo8F54jFF8OgYsqTxm5d","Ed Sheeran","Bad Habits","Atlantic Records UK",9,103,147,"72566"
109,"spotify:track:4fgJe7zBjVXvs8HxtE21Y9","Arijit Singh, Harshdeep Kaur","Zaalima","Zee Music Company",73,108,275,"71660"
110,"spotify:track:0yIUl79oGZKSYeLY1KEOxP","Tanishk Bagchi, Jubin Nautiyal, Hanita Bhambri","Raataan Chill Mix - Spotify Singles (Tanishk Bagchi, Jubin Nautiyal, Hanita Bhambri)","Sony Music Entertainment India Pvt. Ltd.",39,112,59,"71605"
111,"spotify:track:6DFXFqK5PTGqTzTbdj47uV","Sid Sriram","Leharaayi","Aditya Music",32,104,41,"71415"
112,"spotify:track:6I3mqTwhRpn34SLVafSH7G","Justin Bieber","Ghost","RBMG/Def Jam",91,111,41,"71165"
113,"spotify:track:5wiSbeDm2p5yniuus7eH4J","Diljit Dosanjh","Black & White","Diljit Dosanjh",54,109,81,"71161"
114,"spotify:track:5nujrmhLynf4yMoMtj8AQF","Dua Lipa, DaBaby","Levitating (feat. DaBaby)","Warner Records",8,118,386,"70826"
115,"spotify:track:7mNZUnDWUDidWBFaUpVtOC","Vilen","Chidiya","Darks Music Company",3,137,514,"70515"
116,"spotify:track:3D0pmiK3zyF9PudyJ8mkor","AP Dhillon, Amari","Ma Belle","RUN-UP RECORDS",16,114,126,"70145"
117,"spotify:track:5QtQFSdyZEl0w4iDxAyv76","Amit Trivedi","Namo Namo","Zee Music Company",3,116,568,"70036"
118,"spotify:track:5ZQnQnbUVtBO0pl3ShqVHG","Guru Randhawa, Tulsi Kumar","Lagdi Lahore Di (From ""Street Dancer 3D"")","T-Series",6,115,476,"69938"
119,"spotify:track:3ZjMdVOWxQ53FKrmkgCv95","Sachet Tandon, Dhvani Bhanushali, Tanishk Bagchi","Psycho Saiyaan (From ""Saaho"")","T-Series",3,119,501,"69906"
120,"spotify:track:0bMbDctzMmTyK2j74j3nF3","Alan Walker, Ava Max","Alone, Pt. II","MER Recordings",59,117,663,"69628"
121,"spotify:track:0lYBSQXN6rCTvUZvg9S0lU","DJ Snake, Justin Bieber","Let Me Love You","DJ Snake Def Jam",86,124,995,"69283"
122,"spotify:track:6E9UwSfT80age2xknoMS7Y","Payal Dev, Jubin Nautiyal","Tum Hi Aana (From ""Marjaavaan"")","T-Series",2,123,778,"69062"
123,"spotify:track:2IoZMG3RqiTmsy7Li3zGFg","Sachet Tandon, Parampara Tandon, Sachet-Parampara","Mere Sohneya (From ""Kabir Singh"")","T-Series",4,130,897,"68523"
124,"spotify:track:6Uiuq2p2SUXgoN8hrxvCHZ","Ammy Virk","Dabde Ni","Burfi Music",93,113,9,"68499"
125,"spotify:track:4xmkpE1Si5JL7NFxWrhV0S","Sachet Tandon, The Fusion Project","Humraah (From ""Malang - Unleash The Madness"")","T-Series",10,125,666,"68332"
126,"spotify:track:0IQRRlpomabOlzy39mcmmq","Rochak Kohli, Jubin Nautiyal, Rashmi Virag","Barsaat Ki Dhun","T-Series",34,128,121,"68215"
127,"spotify:track:0gplL1WMoJ6iYaPgMCL0gX","Adele","Easy On Me","Columbia",29,143,35,"68168"
128,"spotify:track:5eXBXreN3d1zdj6Sa8dS0u","BTS","Permission to Dance","BIGHIT MUSIC",1,120,133,"68082"
129,"spotify:track:6UelLqGlWMcVH1E5c4H7lY","Harry Styles","Watermelon Sugar","Columbia",22,127,574,"67902"
130,"spotify:track:1PDnTLpadsuLNSs6LCQtQh","Sachin-Jigar, Jassi Sidhu, IP Singh","Chandigarh Kare Aashiqui Title Track (From ""Chandigarh Kare Aashiqui"")","T-Series",72,107,6,"67899"
131,"spotify:track:4OcvkkpF3xmyCGGY5IBlgi","Akhil Sachdeva, Tulsi Kumar","Tera Ban Jaunga (From ""Kabir Singh"")","T-Series",4,122,886,"67789"
132,"spotify:track:5D2L026JQTKC2gcq3qkYpj","Alexander Rybak","Fairytale","Alexander Rybak",55,131,63,"67608"
133,"spotify:track:43qJF4pC5rbLDUgmqWYOKu","Tarsem Jassar","Kingpin","Vehli Janta Records",72,110,29,"67582"
134,"spotify:track:3jxNbVmugKWFFc3YAVl0sD","Pritam, Arijit Singh","Aabaad Barbaad","T-Series",5,140,387,"67355"
135,"spotify:track:4SFknyjLcyTLJFPKD2m96o","BLACKPINK","How You Like That","YG Entertainment",1,134,510,"67171"
136,"spotify:track:5djZm1zFGcJUSUqbBjrAZH","Neha Kakkar, Tulsi Kumar, B Praak","O Saki Saki (From ""Batla House"")","T-Series",2,129,855,"67156"
137,"spotify:track:7eQl3Yqv35ioqUfveKHitE","Pritam, Mohit Chauhan","Tum Se Hi","T-Series",52,141,606,"67039"
138,"spotify:track:6E90gq0KO6FYZVOXx8kCcC","Masked Wolf","Astronaut In The Ocean","Elektra (NEK)",3,133,307,"66801"
139,"spotify:track:4bD9z9qa4qg9BhryvYWB7c","Pritam, Tochi Raina, Rekha Bhardwaj","Kabira","T-Series",71,135,796,"66783"
140,"spotify:track:4wIWWEhbdgKAxhR68eE0Ye","Arijit Singh, Chinmayi","Mast Magan (From ""2 States"")","T-Series",71,142,280,"66600"
141,"spotify:track:0fGclndst25Qqy8j4u5De5","Anirudh Ravichander, Jonita Gandhi","Chellamma (From ""Doctor"")","Sony Music Entertainment India Pvt. Ltd.",55,136,299,"66499"
142,"spotify:track:2FlkFn2YRzTQ13Fu2tfHb0","Tanishk Bagchi, Zahrah S Khan, Jass Manak","Tenu Lehenga (From ""Satyameva Jayate 2"")","T-Series",79,126,12,"66481"
143,"spotify:track:3F2BSn4ayglzMwquBRHZq6","Kavita Seth, Kanishk Seth","Rangi Saari","Kavita Seth",124,147,14,"66277"
144,"spotify:track:0xkGTPTijMU84dtHr3KQQi","Arijit Singh, Nikhita Gandhi","Qaafirana","Zee Music Company",36,138,975,"66013"
145,"spotify:track:5FTcLPsQFX2NZaBQHbTz06","Harnoor","Moonlight","Jatt Life Studios",103,132,144,"65904"
146,"spotify:track:1NX33DecZrq4ZUGDc47AfN","Arijit Singh","Tera Yaar Hoon Main (From ""Sonu Ke Titu Ki Sweety"")","T-Series",32,139,993,"65731"
147,"spotify:track:7ouBSPZKQpm7zQz2leJXta","Arijit Singh","Tum Hi Ho (From ""Aashiqui 2"")","T-Series",68,150,290,"65547"
148,"spotify:track:3ZVKI8jix6PjEFx2xFBFhz","Shashi, DJ Khushi, Nikhita Gandhi, Madhubanti","BurjKhalifa (From ""Laxmii"")","Zee Music Company",2,148,343,"65461"
149,"spotify:track:7F8RNvTQlvbeBLeenycvN6","A.R. Rahman, Javed Ali, Mohit Chauhan","Kun Faya Kun","T-Series",53,144,581,"65357"
150,"spotify:track:68EMU2RD1ECNeOeJ5qAXCV","Charlie Puth, Selena Gomez","We Don't Talk Anymore (feat. Selena Gomez)","Artist Partner",72,146,495,"65111"
151,"spotify:track:0H2iJVgorRR0ZFgRqGUjUM","Pritam, Arijit Singh","Channa Mereya","Sony Music Entertainment India Pvt. Ltd.",56,151,764,"64772"
152,"spotify:track:3GVkPk8mqxz0itaAriG1L7","XXXTENTACION","Everybody Dies In Their Nightmares","Bad Vibes Forever / EMPIRE",137,153,54,"64351"
153,"spotify:track:5G7pZ8G8NFvS1MQ9H4L7dC","Javed-Mohsin, Arijit Singh, Shreya Ghoshal","Pal","Sony Music Entertainment India Pvt. Ltd.",41,149,948,"64311"
154,"spotify:track:43GfQ1SC17rBWiHkOtdwK8","Atif Aslam, Shirley Setia, Dj Chetas","Jab Koi Baat - Recreated","Ishtar Music Pvt. Ltd.",43,154,165,"63491"
155,"spotify:track:1feANd8EfcDP5UqSvbheM3","Sachet Tandon, Sachet-Parampara","Bekhayali (From ""Kabir Singh"")","T-Series",1,158,909,"63039"
156,"spotify:track:2PvaburAUlhNHxVhw5lvOq","Arijit Singh","Humdard (From ""Ek Villain"")","T-Series",79,155,545,"62944"
157,"spotify:track:3khiYRqf3tjb6PSGBhkfl4","Tanveer Evan, Ahmed Shakib","Maine Royaan (Lofi Remix)","TE Records / Bad Ignite Records",59,156,96,"62906"
158,"spotify:track:35mvY5S1H3J2QZyna3TFe0","Ariana Grande","positions","Republic Records",3,152,392,"62802"
159,"spotify:track:2hhFpD32iXUd4GaCu6T4wn","Jon Lajoie","Everyday Normal Guy 2","Normal Guy Productions",122,157,19,"62706"
160,"spotify:track:1ZaeaGLhFSckG8sv1y7AWk","Harrdy Sandhu","Kya Baat Ay","Sony Music Entertainment India Pvt. Ltd.",37,179,354,"62690"
161,"spotify:track:4iFPsNzNV7V9KJgcOX7TEO","Atif Aslam, Pritam","Tu Jaane Na","Tips Industries Ltd",98,167,201,"62615"
162,"spotify:track:1r6sFC5J0p9r3jcfIoSGDM","Neha Kakkar, Jubin Nautiyal, Jaani","Taaron Ke Shehar","T-Series",5,162,424,"62378"
163,"spotify:track:1zi7xx7UVEFkmKfv06H8x0","Drake, Wizkid, Kyla","One Dance","Cash Money Records/Young Money Ent./Universal Rec.",23,161,219,"62355"
164,"spotify:track:0dLbrlAVPPjpPqnYfmJsWk","Atif Aslam, Alisha Chinai, Pritam","Tera Hone Laga Hoon","Tips Industries Ltd",118,160,192,"62340"
165,"spotify:track:1hQia6rxgfM1ly2hE3StWp","Vishal-Shekhar, Salim Merchant, Neeti Mohan, Shekhar Ravjiani","Ishq Wala Love","Sony Music Entertainment India Pvt. Ltd.",133,166,80,"62224"
166,"spotify:track:1FLwFOt3pBEikXjtarBqmh","Tony Kakkar, Yo Yo Honey Singh, Neha Kakkar","Kanta Laga","Desi Music Factory",72,163,71,"61824"
167,"spotify:track:4ZQA0norYP8HHLJszeWvvd","Neha Nair, Sushin Shyam","PakalIravukal","Saregama",152,159,5,"61439"
168,"spotify:track:6IWZKBeAkeCzaYNE8SmedK","Rochak Kohli, Jubin Nautiyal, Neeti Mohan","Meri Zindagi Hai Tu (From ""Satyameva Jayate 2"")","T-Series",97,174,21,"61324"
169,"spotify:track:0a6zRnrjmaOcqsEIFkXIhw","Akhil","Khaab","Crown Records",92,171,627,"61137"
170,"spotify:track:3zHq9ouUJQFQRf3cm1rRLu","Ellie Goulding","Love Me Like You Do - From ""Fifty Shades Of Grey""","Polydor Records",104,169,633,"60848"
171,"spotify:track:2P91MQbaiQOfbiz9VqhqKQ","Lauv","I Like Me Better","Lauv",28,165,996,"60680"
172,"spotify:track:1q0PYXTbDsirp2l74ng6pn","J Balvin, Skrillex","In Da Getto","Sueños Globales, LLC",26,164,51,"60545"
173,"spotify:track:1u8c2t2Cy7UBoG4ArRcF5g","Taylor Swift","Blank Space","Big Machine Records, LLC",65,173,376,"60444"
