rank,uri,artist_names,track_name,source,peak_rank,previous_rank,days_on_chart,streams
1,"spotify:track:2rOnSn2piaqLAlYjtfUBlY","Tanishk Bagchi, Jubin Nautiyal, Asees Kaur","Raataan Lambiyan (From ""Shershaah"")","Sony Music Entertainment India Pvt. Ltd.",1,1,56,"756183"
2,"spotify:track:72zHuDxFQTjbL51qJQSA7j","Jasleen Royal, B Praak, Romy, Anvita Dutt","Ranjha (From ""Shershaah"")","Sony Music Entertainment India Pvt. Ltd.",2,2,51,"719366"
3,"spotify:track:3FeVmId7tL5YN8B7R3imoM","Coldplay, BTS","My Universe","Parlophone UK",3,-1,1,"579426"
4,"spotify:track:5PjdY0CKGZdEuoNab3yDmX","The Kid LAROI, Justin Bieber","STAY (with Justin Bieber)","Columbia",1,3,78,"569788"
5,"spotify:track:3jf5303mzzJ96O8xFTcEn4","B Praak","Mann Bharryaa 2.0 (From ""Shershaah"")","Sony Music Entertainment India Pvt. Ltd.",3,4,41,"400662"
6,"spotify:track:6R6BpMBFQrF7n2uEOxYmss","Javed-Mohsin, Darshan Raval","Kabhii Tumhhe (From ""Shershaah"")","Sony Music Entertainment India Pvt. Ltd.",5,5,39,"266434"
7,"spotify:track:4gvrJnKCKIPiacNsWVQwEU","CKay, Dj Yo 1, AX'EL","love nwantiti (feat. Dj Yo 1 & AX'EL) - Remix","WM South Africa",7,8,7,"265258"
8,"spotify:track:2Xr1dTzJee307rmrkt8c0g","CKay","love nwantiti (ah ah ah)","Chocolate City Music",7,7,9,"255525"
9,"spotify:track:6Uj1ctrBOjOas8xZXGqKk4","Doja Cat","Woman","Kemosabe Records/RCA Records",6,6,45,"238809"
10,"spotify:track:5Z9KJZvQzH6PFmb8SNkxuk","Lil Nas X, Jack Harlow","INDUSTRY BABY (feat. Jack Harlow)","Columbia",7,9,64,"231460"
