rank,uri,artist_names,track_name,source,peak_rank,previous_rank,days_on_chart,streams
1,"spotify:track:72zHuDxFQTjbL51qJQSA7j","Jasleen Royal, B Praak, Romy, Anvita Dutt","Ranjha (From ""Shershaah"")","Sony Music Entertainment India Pvt. Ltd.",1,2,79,"585139"
2,"spotify:track:2rOnSn2piaqLAlYjtfUBlY","Tanishk Bagchi, Jubin Nautiyal, Asees Kaur","Raataan Lambiyan (From ""Shershaah"")","Sony Music Entertainment India Pvt. Ltd.",1,1,84,"579692"
3,"spotify:track:5PjdY0CKGZdEuoNab3yDmX","The Kid LAROI, Justin Bieber","STAY (with Justin Bieber)","Columbia",1,3,106,"439216"
4,"spotify:track:4gvrJnKCKIPiacNsWVQwEU","CKay, Dj Yo 1, AX'EL","love nwantiti (feat. Dj Yo 1 & AX'EL) - Remix","WM South Africa",4,4,35,"431611"
5,"spotify:track:3jf5303mzzJ96O8xFTcEn4","B Praak","Mann Bharryaa 2.0 (From ""Shershaah"")","Sony Music Entertainment India Pvt. Ltd.",3,5,69,"321732"
6,"spotify:track:7hU3IHwjX150XLoTVmjD0q","LISA","MONEY","YG Entertainment",6,6,43,"290247"
7,"spotify:track:5Z9KJZvQzH6PFmb8SNkxuk","Lil Nas X, Jack Harlow","INDUSTRY BABY (feat. Jack Harlow)","Columbia",6,7,92,"245247"
8,"spotify:track:2Xr1dTzJee307rmrkt8c0g","CKay","love nwantiti (ah ah ah)","Chocolate City Music",7,9,37,"205133"
9,"spotify:track:6R6BpMBFQrF7n2uEOxYmss","Javed-Mohsin, Darshan Raval","Kabhii Tumhhe (From ""Shershaah"")","Sony Music Entertainment India Pvt. Ltd.",5,8,67,"203745"
10,"spotify:track:0yCWDaAgOtg6TKlNCg9rwA","King","Tu Aake Dekhle","Kingsclan Records",5,11,267,"193854"
11,"spotify:track:6Uj1ctrBOjOas8xZXGqKk4","Doja Cat","Woman","Kemosabe Records/RCA Records",6,10,73,"192098"
12,"spotify:track:46HNZY1i7O6jwTA7Slo2PI","Coldplay, BTS","My Universe","Parlophone UK",3,13,29,"187863"
13,"spotify:track:2FCXQHugkoHE1K3tiDu8pu","Alka Yagnik, Arijit Singh","Agar Tum Saath Ho (From ""Tamasha"")","T-Series",4,12,883,"187773"
14,"spotify:track:02MWAaffLxlfxAUY7c5dvx","Glass Animals","Heat Waves","Polydor Records",14,15,99,"179188"
15,"spotify:track:6CTN8S2qzPwZdwwp0Nugvy","Manan Bhardwaj","Shiddat Title Track (From ""Shiddat"")","T-Series",15,19,21,"175049"
16,"spotify:track:1y5beX4vn7QPfg36r4jiWo","Maninder Buttar, Zahrah S Khan, Tanishk Bagchi","Sakhiyan2.0","Saregama",7,18,71,"174916"
17,"spotify:track:1smFN2CLqGROu0J0UyvDfL","Pritam, Arijit Singh","Shayad","Sony Music Entertainment India Pvt. Ltd.",1,14,640,"174869"
18,"spotify:track:5urYiIXu1ZhfMAOsp7WDTc","Yasser Desai, Neha Kakkar, Rajat Nagpal","Dil Ko Karaar Aaya (From ""Sukoon"")","Desi Music Factory",1,16,158,"172209"
19,"spotify:track:3KeMulXbLDJBQdY5PZbGEh","A.R. Rahman, Shreya Ghoshal","Param Sundari","Sony Music Entertainment India Pvt. Ltd.",6,17,98,"168991"
20,"spotify:track:6qZyM6JV8ohLC4S2EL5sFh","Sachet Tandon, Nikhita Gandhi, Madhubanti Bagchi, Sachin-Jigar","Barbaadiyan","T-Series",20,29,22,"153413"
21,"spotify:track:0XwRlvv3KlOu4HWlOH34XG","Diljit Dosanjh","Lover","Diljit Dosanjh",21,23,62,"150971"
22,"spotify:track:55nRhkhe7ckZhazYrv6ZOX","Grewal, Zehr Vibe","Distance Love","Sky Digital",19,20,13,"149003"
23,"spotify:track:7HPM13Xek5XoRWxRzHfvkB","Jubin Nautiyal, Meet Bros., Shardul Rathod","Dil Galti Kar Baitha Hai","T-Series",21,22,27,"139554"
24,"spotify:track:1SC5rEoYDGUK4NfG82494W","Lil Nas X","MONTERO (Call Me By Your Name)","Columbia",1,24,209,"139356"
