rank,uri,artist_names,track_name,source,peak_rank,previous_rank,days_on_chart,streams
48,"spotify:track:22LAwLoDA5b4AaGSkg6bKW","Lil Mosey","Blueberry Faygo","Mogul Vision/Interscope Records",35,48,64,"39126"
49,"spotify:track:3sqRODOZ1Z6hR4F2tnFAlg","Maninder Buttar","Sakhiyaan","White Hill Music",18,47,429,"38864"
50,"spotify:track:0u2P5u6lvoDfwTYjAADbn4","Billie Eilish, Khalid","lovely (with Khalid)","Darkroom",48,55,376,"38811"
51,"spotify:track:0dnDTvdUco2UbaBjUtPxNS","Armaan Malik, Thaman S","Buttabomma - Telugu","Aditya Music",17,66,127,"38788"
52,"spotify:track:1pZbjOj49hg04l9VBO97hp","Prem Dhillon, Sidhu Moose Wala","Old Skool","Sidhu Moose Wala",32,50,105,"38436"
53,"spotify:track:10Hks1iBOnKIIhouOI4rrk","Yo Yo Honey Singh, Simar Kaur","Loca","T-Series",23,49,59,"38136"
54,"spotify:track:1StFDfq4raRws97W8Wb3QS","Darshan Raval","Asal Mein","Indie Music Label",23,54,73,"37707"
55,"spotify:track:3g0mEQx3NTanacLseoP0Gw","The Chainsmokers, ILLENIUM, Lennon Stella","Takeaway","Disruptor Records/Columbia",19,58,281,"37084"
56,"spotify:track:7qEHsqek33rTcFNT9PFqLf","Lewis Capaldi","Someone You Loved","Vertigo Berlin",26,53,364,"36962"
57,"spotify:track:4yurVSNjaPBKkOpbZWtuJO","Akhil","Kalla Sohna Nai","Desi Music Factory",51,56,51,"36459"
58,"spotify:track:0RiRZpuVRbi7oqRdSMwhQY","Post Malone, Swae Lee","Sunflower - Spider-Man: Into the Spider-Verse","Republic Records",3,59,429,"36336"
59,"spotify:track:4YIhJmihoXwjtbY4vsV9Nh","Vishal Dadlani, Sachin-Jigar","Kudi Nu Nachne De (From ""Angrezi Medium"")","T-Series",51,51,57,"36075"
60,"spotify:track:58wyJLv6yH1La9NIZPl3ne","Kina, Adriana Proenza","Can We Kiss Forever?","Columbia",26,61,194,"35134"
61,"spotify:track:21jGcNKet2qwijlDFuPiPb","Post Malone","Circles","Republic Records",9,64,245,"34651"
62,"spotify:track:0pqnGHJpmpxLKifKRmU6WP","Imagine Dragons","Believer","Kid Ina Korner / Interscope",28,62,429,"34550"
63,"spotify:track:2U0BLmYoSESYOdwMxW2yA9","Mithoon, Arijit Singh","Chal Ghar Chalen (From ""Malang - Unleash The Madness"") [Mithoon feat. Arijit Singh]","T-Series",11,67,112,"34491"
64,"spotify:track:0z9lOAVgQT5bysEKZ6Wwbk","Vishal Dadlani, Shekhar Ravjiani, Vishal-Shekhar","Dus Bahane 2.0 (From ""Baaghi 3"") (feat. K.K., Shaan, Tulsi Kumar)","T-Series",30,57,79,"34371"
65,"spotify:track:0LtuveFgRP4lkksywmCtxV","Tulsi Kumar, Sachet Tandon, Mohit Chauhan, A.R. Rahman, Tanishk Bagchi","Masakali 2.0","T-Series",35,63,23,"34351"
66,"spotify:track:6wZJsut8fjiWiMPaccRAOX","Ritviz","Udd Gaye","Ritviz",30,69,429,"33157"
67,"spotify:track:5bAed2aRbQbjDZF9qkNSA2","Asees Kaur, Ved Sharma","Hui Malang (From ""Malang - Unleash The Madness"")","T-Series",27,68,88,"33006"
68,"spotify:track:6vo7Y1iWyZvpjvFbf6BiZ5","Pritam, Arijit Singh","Kalank (Title Track)","Zee Music Company",4,79,397,"32857"
69,"spotify:track:6LpswW9691XT9OjVSvDU6G","Vishal Mishra","Aaj Bhi","Universal Music India Pvt Ltd.",56,65,22,"32688"
70,"spotify:track:7pmY8QjqZP8GRV6qBRpheu","Darshan Raval","Bhula Dunga","Indie Music Label",12,70,39,"32655"
71,"spotify:track:5O932cZmzOZGOGZz9RHx20","Pritam, Arijit Singh","Khairiyat","T-Series",54,75,236,"32451"
72,"spotify:track:1v8H06ctqfMX8IUxU9nCaI","Diljit Dosanjh, Sukhbir, Dhvani Bhanushali, Dj Chetas, Lijo George","Sauda Khara Khara","Zee Music Company",19,74,150,"32401"
73,"spotify:track:7KhHA3mzt7A3LFlOJEAKpI","Alan Walker, Sabrina Carpenter, Farruko","On My Way","MER Recordings",1,78,407,"32300"
74,"spotify:track:42ETKyApzUl8hTtytFAjen","Baani Sandhu, Gur Sidhu","8 Parche","White Hill Music",25,72,225,"32099"
75,"spotify:track:2Fxmhks0bxGSBdJ92vM42m","Billie Eilish","bad guy","Darkroom/Interscope Records",2,80,399,"32075"
76,"spotify:track:57DhVYA7E1CyrE4OKuyLb7","Maninder Buttar","Ik Tera","White Hill Music",26,71,253,"31578"
77,"spotify:track:1aIhAX6324JZmhNnGltwkK","Arijit Singh","Tera Yaar Hoon Main (From ""Sonu Ke Titu Ki Sweety"")","T-Series",55,77,426,"31438"
78,"spotify:track:5QVHNa0ppJUOoqSd36ovQS","Arijit Singh, B Praak","Pachtaoge (From ""Jaani Ve"")","T-Series",1,73,252,"31302"
79,"spotify:track:0mJTAdmY8olbGQjopDYff3","Dhvani Bhanushali, Nikhil D'Souza, Tanishk Bagchi","Vaaste","T-Series",2,81,390,"30715"
80,"spotify:track:4DpNNXFMMxQEKl7r0ykkWA","Melanie Martinez","Play Date","Atlantic Records",80,96,4,"30212"
81,"spotify:track:6FZDfxM3a3UCqtzo5pxSLZ","Halsey","Without Me","Capitol Records",10,84,429,"30206"
82,"spotify:track:34ppgPuSUgKIqUIBT26ulf","Darshan Raval, Asees Kaur","Saari Ki Saari 2.0","Indie Music Label",60,60,3,"30011"
83,"spotify:track:39ujbBjTwwqUFySaCYDMMT","Badshah, Diljit Dosanjh, Aastha Gill","Proper Patola","Sony Music Entertainment India Pvt. Ltd.",18,85,429,"29872"
84,"spotify:track:0JBhoxPKHJc1ZeJrjSt0VO","Gajendra Verma","Tera Ghata","Virtual Planet Music",84,86,81,"29507"
85,"spotify:track:7cuYb19oTyv1tLTgzH7qpv","Bilal Saeed, Momina Mustehsan","Baari","One Two Records",44,88,154,"28782"
86,"spotify:track:0OyQns5ayNK2OVaES0Vb8t","Juice WRLD","Righteous","Grade A Productions/Interscope Records",56,83,7,"28697"
87,"spotify:track:2P91MQbaiQOfbiz9VqhqKQ","Lauv","I Like Me Better","Lauv",28,91,429,"28573"
88,"spotify:track:3VvegBjd44vWzSeocBJAh2","Prem Dhillon","Jatt Hunde Aa","Sidhu Moose Wala",82,82,3,"28352"
89,"spotify:track:5djZm1zFGcJUSUqbBjrAZH","Neha Kakkar, Tulsi Kumar, B Praak","O Saki Saki (From ""Batla House"")","T-Series",2,87,291,"28325"
90,"spotify:track:55CHeLEfn5iJ0IIkgaa4si","Megan Thee Stallion","Savage","300 Entertainment",65,76,27,"28136"
91,"spotify:track:698ItKASDavgwZ3WjaWjtz","Alan Walker","Faded","MER Recordings",43,92,429,"27900"
92,"spotify:track:3j9DrRebdWK1jkpOw9FZUy","Sid Sriram","Samajavaragamana","Aditya Music",7,97,216,"27864"
93,"spotify:track:4nK5YrxbMGZstTLbvj6Gxw","BENEE, Gus Dapperton","Supalonely","Republic Records",77,89,44,"27616"
94,"spotify:track:7BKLCZ1jbUBVqRi2FVlTVw","The Chainsmokers, Halsey","Closer","Disruptor Records/Columbia",56,94,429,"27573"
95,"spotify:track:5MnAi6ZF7cE8pAz7wYr9Ta","Vishal-Shekhar, Julius Packiam, Atif Aslam, Irshad Kamil","Dil Diyan Gallan","YRF Music",77,95,412,"27461"
96,"spotify:track:0IkC8QAKW1z0larWWtnSOO","B Praak","Kuch Bhi Ho Jaye","Universal Music India Pvt Ltd.",56,93,22,"27200"
97,"spotify:track:1q7W78ZYL9iqyYeVONU2hg","Badshah, Uchana Amit","Kamaal","Saga Music",30,100,143,"26556"
98,"spotify:track:0UZLaEOSIc5kg0cc7eszqC","Vishal Mishra","Manjha","Desi Music Factory",51,104,45,"26532"
99,"spotify:track:5KawlOMHjWeUjQtnuRs22c","BTS, Halsey","Boy With Luv (feat. Halsey)","BIGHIT MUSIC",1,103,341,"26511"
100,"spotify:track:7gAyu0od48mkaCw1laPKVC","Vayu, Aastha Gill, AKASA, Puri","Naagin","Sony Music Entertainment India Pvt. Ltd.",27,99,196,"26480"
101,"spotify:track:2xLMifQCjDGFmkHkpNLD9h","Travis Scott","SICKO MODE","Cactus Jack / Epic / Grand Hustle",69,102,76,"26382"
102,"spotify:track:7IAJzec1UxGYmNvbPTHbxx","Sohail Sen, Vishal Dadlani","Shaitan Ka Saala (From ""Housefull 4"")","T-Series",7,98,206,"26374"
103,"spotify:track:2kJwzbxV2ppxnQoYw4GLBZ","JP Saxe, Julia Michaels","If the World Was Ending (feat. Julia Michaels)","Arista Records",100,110,44,"26345"
104,"spotify:track:017PF4Q3l4DBUiWoXk4OWT","Dua Lipa","Break My Heart","Warner Records",97,122,28,"26239"
105,"spotify:track:3iP6FDxr7k36zqSDscqZW7","Alka Yagnik, Arijit Singh","Agar Tum Saath Ho (From ""Tamasha"")","T-Series",92,111,343,"26094"
106,"spotify:track:6ocbgoVGwYJhOv1GgI9NsF","Ariana Grande","7 rings","Republic Records",1,113,429,"26053"
107,"spotify:track:75hrPAosuDiO9F3DKwVP12","Arko, B Praak","Teri Mitti","Zee Music Company",10,120,382,"26002"
108,"spotify:track:2qxmye6gAegTMjLKEBoR3d","Alec Benjamin","Let Me Down Slowly","2018",101,105,21,"25866"
109,"spotify:track:2lyQcindisAuoACOSCMd95","Maninder Buttar","Tutt Chali Yaari","White Hill Music",98,101,10,"25809"
110,"spotify:track:1y4jsQt7MjnZhiD1L6qFBC","Sub Urban","Cradles","NCS",46,107,358,"25699"
111,"spotify:track:6vuMdb0E8buJeSHArN3dXk","Amaal Mallik, Armaan Malik","Chale Aana (From ""De De Pyaar De"")","T-Series",17,115,364,"25549"
112,"spotify:track:6IwZzHNNjiNm2efYesPOjx","Jubin Nautiyal","Tujhe Kitna Chahein Aur (Film Version) [From ""Kabir Singh""]","T-Series",11,116,315,"25479"
113,"spotify:track:6yzxDlblhlYBepcieip20S","B Praak","Jannat","Times Music",95,106,55,"25465"
114,"spotify:track:04UzZSWfw8hkK832P27QLq","Nikk, Avneet Kaur","Yaari","BANG Music",17,109,300,"25398"
115,"spotify:track:6shPaz0rzOAGatiY6X6zLQ","Taniskaa Sanghvi, Sachin-Jigar","Ek Zindagi (From ""Angrezi Medium"")","T-Series",90,90,18,"25280"
116,"spotify:track:2TbCdbFzs2xO2nzasn0Qvw","Sachin-Jigar, Badshah, Shalmali Kholgade, Gurdeep Mehndi","Don't Be Shy Again (From ""Bala"")","Sony Music Entertainment India Pvt. Ltd.",32,117,196,"25186"
117,"spotify:track:4XyKoSEWrkQjI4AekJYWNx","Garry Sandhu, Neha Kakkar, Mellow D","Hauli Hauli (From ""De De Pyaar De"")","T-Series",13,108,370,"25127"
118,"spotify:track:0e7ipj03S05BNilyu5bRzt","Post Malone, 21 Savage","rockstar (feat. 21 Savage)","Republic Records",42,118,429,"25081"
119,"spotify:track:6AooRgSRDzbCYL4NZ4RCjU","DIVINE","Chal Bombay","Universal Music India Pvt Ltd.",20,121,206,"24798"
120,"spotify:track:4gyPGtExOjj1rsByKW33LR","Badshah","Paagal","Sony Music Entertainment India Pvt. Ltd.",11,119,296,"24680"
121,"spotify:track:7CHi4DtfK4heMlQaudCuHK","MEDUZA, Becky Hill, Goodboys","Lose Control","Virgin",121,123,8,"24550"
122,"spotify:track:4QnC1bIaMSfDQvF4XDhV5M","Selena Gomez","Boyfriend","Interscope Records",28,114,21,"24545"
123,"spotify:track:6tzckBcK66LzeSA1Opnv35","Arijit Singh","Raabta (From ""Agent Vinod"")","T-Series",123,137,6,"24429"
124,"spotify:track:1bLNqR3bqpyWkwWKECjVrw","Vishal-Shekhar, Neha Kakkar, Shekhar Ravjiani","The Hook Up Song","Zee Music Company",9,112,369,"24402"
125,"spotify:track:7FIWs0pqAYbP91WWM0vlTQ","Eminem, Juice WRLD","Godzilla (feat. Juice WRLD)","Shady/Aftermath/Interscope Records",10,127,105,"24368"
126,"spotify:track:1MhHomaXgrPMBroXkpWSSa","Amrita Singh, Ankit Tiwari, Asees Kaur, Ash King, Atif Aslam, Badshah, Dhvani Bhanushali, Guru Randhawa, Himesh Reshammiya, Jubin Nautiyal, Karan Sehmbi, Neha Kakkar, Palak Muchhal, Sachin-Jigar, Shruti Pathak, Sunidhi Chauhan, Tony Kakkar, Rashmi Virag, Kedrock, Sd Style","Valentine's Mashup 2019","T-Series",60,124,180,"24314"
127,"spotify:track:7szuecWAPwGoV1e5vGu8tl","The Weeknd","In Your Eyes","Republic Records",23,129,42,"24143"
128,"spotify:track:17uI7afUaul1hCzMTF9txd","Meet Bros., Palak Muchhal, Altamash Faridi","Ik Mulaqaat","Zee Music Company",15,128,241,"24095"
129,"spotify:track:6L4QbsQrP9ZiZdz9SfOSGV","Pritam, Mohit Chauhan","Yeh Dooriyan","Sony Music Entertainment India Pvt. Ltd.",97,130,32,"23995"
130,"spotify:track:6E7P1uT2afeor2t6wR2y2r","B Praak, Akshay Kumar, Nupur Sanon","Filhall","Universal Music India Pvt Ltd.",1,132,174,"23841"
131,"spotify:track:64RkEV5b7bG697vhIPMlrl","Ritviz","Sage","Ritviz",61,134,181,"23697"
132,"spotify:track:3eekarcy7kvN4yt5ZFzltW","Travis Scott","HIGHEST IN THE ROOM","Cactus Jack / Epic",18,148,132,"23676"
133,"spotify:track:6lfSsCL894Qw15xbt7cSUy","Vishal Dadlani, Benny Dayal","Jai Jai Shivshankar (From ""War"")","YRF Music",9,131,223,"23584"
134,"spotify:track:5RHCtCi4k67doox07JmHTf","Badshah, Harrdy Sandhu, Lisa Mishra, Asees Kaur","Chandigarh Mein","Zee Music Company",16,125,156,"23581"
135,"spotify:track:0hVXuCcriWRGvwMV1r5Yn9","Ed Sheeran, Justin Bieber","I Don't Care (with Justin Bieber)","Atlantic Records UK",130,142,24,"23424"
136,"spotify:track:1CM4rFDU9q4EoLy2K44qE6","B Praak, Harrdy Sandhu, Swasti Mehul","Naah Goriye (From ""Bala"")","Sony Music Entertainment India Pvt. Ltd.",21,145,189,"23326"
137,"spotify:track:0a6zRnrjmaOcqsEIFkXIhw","Akhil","Khaab","Crown Records",92,133,422,"23305"
138,"spotify:track:0lYBSQXN6rCTvUZvg9S0lU","DJ Snake, Justin Bieber","Let Me Love You","DJ Snake Def Jam",99,143,428,"23280"
139,"spotify:track:0TaL0jvsvRwm17IcGNZkpe","Badshah, Fotty Seven","Boht Tej","Sony Music Entertainment India Pvt. Ltd.",48,135,46,"23188"
140,"spotify:track:2si0ZNx4yRbggTvrIom8A2","Rochak Kohli, Atif Aslam, Tulsi Kumar","Paniyon Sa","T-Series",56,144,428,"22973"
141,"spotify:track:0NS3ca87AFGTQ2jHWeaLJ1","Ritviz, Seedhe Maut","Chalo Chalein","Ritviz",63,152,68,"22953"
142,"spotify:track:1Cv1YLb4q0RzL6pybtaMLo","Surfaces","Sunday Best","Surfaces, LLC / TenThousand Projects, LLC",67,141,57,"22915"
143,"spotify:track:2dpaYNEQHiRxtZbfNsse99","Marshmello, Bastille","Happier","Astralwerks",15,146,429,"22815"
144,"spotify:track:6gBFPUFcJLzWGx4lenP6h2","Travis Scott","goosebumps","Epic/Grand Hustle",136,147,6,"22789"
145,"spotify:track:5G7pZ8G8NFvS1MQ9H4L7dC","Javed-Mohsin, Arijit Singh, Shreya Ghoshal","Pal","Sony Music Entertainment India Pvt. Ltd.",41,150,429,"22783"
146,"spotify:track:5v4GgrXPMghOnBBLmveLac","Megan Thee Stallion, Beyoncé","Savage Remix (feat. Beyoncé)","300 Entertainment",146,-1,1,"22667"
147,"spotify:track:2QyuXBcV1LJ2rq01KhreMF","BTS","ON","BIGHIT MUSIC",10,154,69,"22610"
148,"spotify:track:0xYs3EAhGddtEe2OvuvYvn","Millind Gaba, Aparshakti Khurana, King Kaazi","Teri Yaari","T-Series",126,126,2,"22596"
149,"spotify:track:7hXcOpRn1c1zFG6sOFcfj5","Sukh-E Muzical Doctorz, Aastha Gill","Video Bana De","Sony Music Entertainment India Pvt. Ltd.",138,138,3,"22481"
150,"spotify:track:3WWsCiSZNK7WTzAgWHLr5j","Mankirt Aulakh","Jail 2","Saga Music",150,151,2,"22363"
151,"spotify:track:1WTwFMVRQvkx9fRpCKNrJ9","Ammy Virk","Tod Da E Dil","Universal Music India Pvt Ltd.",76,139,32,"22335"
152,"spotify:track:70eFcWOvlMObDhURTqT4Fv","Ed Sheeran, Khalid","Beautiful People (feat. Khalid)","Atlantic Records UK",152,171,18,"22129"
153,"spotify:track:39vrbjCMTRXEdiIr2IsBgd","Badshah","She Move It Like","Sony Music Entertainment India Pvt. Ltd.",12,149,411,"22117"
154,"spotify:track:4iluAn44ygE4P4LTtsmoZh","Sachet Tandon, Rochak Kohli","Bewafai","T-Series",112,140,8,"22117"
155,"spotify:track:6fScgF2Y63ScU73nYju0ny","Atif Aslam, Arko","O Saathi","T-Series",54,161,368,"22085"
156,"spotify:track:1j4kHkkpqZRBwE0A4CN4Yv","ZAYN, Sia","Dusk Till Dawn (feat. Sia) - Radio Edit","RCA Records Label",62,168,203,"21981"
157,"spotify:track:1Gf74nU1W35iJXFKbOKucL","Romy, Nikhita Gandhi","Nachan Nu Jee Karda","T-Series",57,136,62,"21947"
158,"spotify:track:6HGoVbCUr63SgU3TjxEVj6","Imran Khan","Satisfya","Ik Records",83,158,225,"21917"
159,"spotify:track:7fa9MBXhVfQ8P8Df9OEbD8","Maroon 5, Cardi B","Girls Like You (feat. Cardi B) - Cardi B Version","Interscope Records*",16,160,429,"21914"
160,"spotify:track:0bMbDctzMmTyK2j74j3nF3","Alan Walker, Ava Max","Alone, Pt. II","MER Recordings",59,153,126,"21909"
161,"spotify:track:0loZn1c5heXie7OAtvK6nH","Jubin Nautiyal, Rocky - Shiv","Humnava Mere","T-Series",127,163,95,"21868"
162,"spotify:track:5x3K3Ld54TtkYKdQvrFOV3","Guru Randhawa, Neha Kakkar","Morni Banke (From ""Badhaai Ho"")","T-Series",23,156,429,"21858"
163,"spotify:track:7Jo4yv6Iiwxla5z10lE1L9","Garry Sandhu, Jasmine Sandlas, Tanishk Bagchi","Sip Sip 2.0 (From ""Street Dancer 3D"")","T-Series",28,155,89,"21785"
164,"spotify:track:4e9dIemIXO8Tzg0k4aWujk","Pritam, Arijit Singh, Nikhita Gandhi","Raabta (Title Track) [From ""Raabta""]","T-Series",126,167,118,"21779"
165,"spotify:track:1UWacd8x8tPPwmrPB1MoBI","Pritam, Arijit Singh","Ae Dil Hai Mushkil Title Track","Sony Music Entertainment India Pvt. Ltd.",96,162,420,"21649"
166,"spotify:track:6fTEiqvwttauVDmDmDwD2T","QARAN, Badshah","Tareefan","Zee Music Company",34,165,421,"21594"
167,"spotify:track:1zB4vmk8tFRmM9UULNzbLB","Imagine Dragons","Thunder","Kid Ina Korner / Interscope",62,164,429,"21450"
168,"spotify:track:3ZjMdVOWxQ53FKrmkgCv95","Sachet Tandon, Dhvani Bhanushali, Tanishk Bagchi","Psycho Saiyaan (From ""Saaho"")","T-Series",3,159,298,"21429"
169,"spotify:track:3zHq9ouUJQFQRf3cm1rRLu","Ellie Goulding","Love Me Like You Do - From ""Fifty Shades Of Grey""","Polydor Records",154,173,66,"21411"
170,"spotify:track:4bD9z9qa4qg9BhryvYWB7c","Pritam, Tochi Raina, Rekha Bhardwaj","Kabira","T-Series",89,183,229,"21232"
171,"spotify:track:0rk2X5TAhraBC5aCIXK2Rq","Jawad Ahmad, Shaarib Toshi, Arijit Singh, Shreya Ghoshal","Samjhawan","Sony Music Entertainment India Pvt. Ltd.",68,174,418,"21048"
172,"spotify:track:08bNPGLD8AhKpnnERrAc6G","Marshmello, Anne-Marie","FRIENDS","Atlantic Records UK",166,175,14,"21001"
173,"spotify:track:2oejEp50ZzPuQTQ6v54Evp","The Chainsmokers, Bebe Rexha","Call You Mine","Disruptor Records/Columbia",13,172,336,"20782"
174,"spotify:track:4FcknXDJ8yW2QYUl0cm6uJ","Imran Khan","Bewafa","Prestige Records",150,166,3,"20654"
