rank,uri,artist_names,track_name,source,peak_rank,previous_rank,days_on_chart,streams
47,"spotify:track:3s3J70eRpRH2hcYq4mEXTJ","Akhil, Dhvani Bhanushali","Duniyaa (From ""Luka Chuppi"")","T-Series",1,44,626,"75741"
48,"spotify:track:2rRJrJEo19S2J82BDsQ3F7","Trevor Daniel","Falling","Alamo",1,43,358,"74500"
49,"spotify:track:0hFUtSsV2itYEUTZGj6w5H","Pritam, Arijit Singh","Aabaad Barbaad (From ""Ludo"")","T-Series",49,95,17,"74232"
50,"spotify:track:3qrdLVOClRU4yPkcXZ7c5u","Ayushmann Khurrana, Tanishk-Vayu","Mere Liye Tum Kaafi Ho (From ""Shubh Mangal Zyada Saavdhan"")","T-Series",11,53,284,"73386"
51,"spotify:track:6E9UwSfT80age2xknoMS7Y","Payal Dev, Jubin Nautiyal","Tum Hi Aana (From ""Marjaavaan"")","T-Series",2,49,408,"72553"
52,"spotify:track:3umai3byVVIwSfEZEUY7PJ","G. V. Prakash, Dhee","Kaattu Payale","Sony Music Entertainment India Pvt. Ltd.",52,79,51,"71807"
53,"spotify:track:5u1n1kITHCxxp8twBcZxWy","Justin Bieber, Chance the Rapper","Holy (feat. Chance The Rapper)","RBMG/Def Jam",3,48,57,"71568"
54,"spotify:track:0MLZAgKQKHbPsJ12qHS860","Pritam, Arijit Singh, Shashwat Singh","Haan Main Galat","Sony Music Entertainment India Pvt. Ltd.",5,57,290,"71269"
55,"spotify:track:2qxmye6gAegTMjLKEBoR3d","Alec Benjamin","Let Me Down Slowly","2018",47,47,218,"71069"
56,"spotify:track:7lGhrfren1Zpwh0ds0zuUg","Arijit Singh, Parampara Tandon","Pal Pal Dil Ke Paas- Title Track","Zee Music Company",3,52,445,"70253"
57,"spotify:track:4XxfOvudrnBRdlgzEaq1sd","Diljit Dosanjh","Born to Shine","FAMOUS STUDIOS INC",27,59,86,"70244"
58,"spotify:track:5nujrmhLynf4yMoMtj8AQF","Dua Lipa, DaBaby","Levitating (feat. DaBaby)","Warner Records",40,54,16,"70229"
59,"spotify:track:47Qb3mfcWF1qPuAVBvniDe","Ullumanati, Viruss","BamBholle (From ""Laxmii"")","Zee Music Company",57,61,10,"69680"
60,"spotify:track:6e5DH8YHXdM40ROnD76hZd","Sweetaj Brar, Yo Yo Honey Singh","Care Ni Karda (From ""Chhalaang"")","T-Series",60,63,22,"69150"
61,"spotify:track:0pqnGHJpmpxLKifKRmU6WP","Imagine Dragons","Believer","Kid Ina Korner / Interscope",28,55,626,"67997"
62,"spotify:track:2tVozFcI2IgHPO2FgMOnyp","Neha Kakkar","Nehu Da Vyah","Desi Music Factory",55,60,19,"67450"
63,"spotify:track:4SFknyjLcyTLJFPKD2m96o","BLACKPINK","How You Like That","YG Entertainment",1,56,140,"67251"
64,"spotify:track:4JUPEh2DVSXFGExu4Uxevz","BLACKPINK, Selena Gomez","Ice Cream (with Selena Gomez)","YG Entertainment",2,58,78,"66308"
65,"spotify:track:6cUOiOY5qh2FpIQWIYAd2h","Pritam, Darshan Raval, Antara Mitra","Mehrama","Sony Music Entertainment India Pvt. Ltd.",11,62,281,"63847"
66,"spotify:track:5ZQnQnbUVtBO0pl3ShqVHG","Guru Randhawa, Tulsi Kumar","Lagdi Lahore Di (From ""Street Dancer 3D"")","T-Series",6,67,304,"63196"
67,"spotify:track:3sqRODOZ1Z6hR4F2tnFAlg","Maninder Buttar","Sakhiyaan","White Hill Music",18,70,626,"61488"
68,"spotify:track:4umIPjkehX1r7uhmGvXiSV","Justin Bieber, Quavo","Intentions (feat. Quavo)","RBMG/Def Jam",2,64,281,"61203"
69,"spotify:track:2Vw94w6FxCyaYwyCivi9Py","Tulsi Kumar, Darshan Raval","Tere Naal","T-Series",26,66,180,"60937"
70,"spotify:track:7eJMfftS33KTjuF7lTsMCx","Powfu, beabadoobee","death bed (coffee for your head)","Columbia",2,68,265,"60314"
71,"spotify:track:0TkquWzzuxcrwbCWlTrKYF","Neha Kakkar, Tanishk Bagchi, Lalit Sen","Yaad Piya Ki Aane Lagi","T-Series",2,69,363,"60154"
72,"spotify:track:62aP9fBQKYKxi7PDXwcUAS","Surf Mesa, Emilee","ily (i love you baby) (feat. Emilee)","Astralwerks",5,71,221,"60020"
73,"spotify:track:5KawlOMHjWeUjQtnuRs22c","BTS, Halsey","Boy With Luv (feat. Halsey)","BIGHIT MUSIC",1,72,538,"59425"
74,"spotify:track:4Oun2ylbjFKMPTiaSbbCih","Cardi B, Megan Thee Stallion","WAP (feat. Megan Thee Stallion)","Atlantic/KSR",10,65,98,"59342"
75,"spotify:track:0fGclndst25Qqy8j4u5De5","Anirudh Ravichander, Jonita Gandhi","Chellamma (From ""Doctor"")","Sony Music Entertainment India Pvt. Ltd.",55,82,120,"58809"
76,"spotify:track:1feANd8EfcDP5UqSvbheM3","Sachet Tandon, Sachet-Parampara","Bekhayali (From ""Kabir Singh"")","T-Series",1,74,539,"57538"
77,"spotify:track:7BKLCZ1jbUBVqRi2FVlTVw","The Chainsmokers, Halsey","Closer","Disruptor Records/Columbia",56,76,626,"57453"
78,"spotify:track:1xQ6trAsedVPCdbtDAmk0c","Jawsh 685, Jason Derulo","Savage Love (Laxed - Siren Beat)","Columbia",1,73,154,"57367"
79,"spotify:track:3CHZhkihLupVrfYIyg869S","Kaka, Inder Chahal, Himanshi Khurana","Keh Len De","Single Track Studios",79,111,6,"57247"
80,"spotify:track:6FZDfxM3a3UCqtzo5pxSLZ","Halsey","Without Me","Capitol Records",10,75,626,"57118"
81,"spotify:track:28veUNu4veN0LOBVa0nFw8","Yash Narvekar, Parampara Tandon, Tanishk Bagchi","Muqabla (From ""Street Dancer 3D"")","T-Series",1,86,329,"56768"
82,"spotify:track:45bE4HXI0AwGZXfZtMp8JR","Tate McRae","you broke me first","RCA Records Label",43,78,74,"56361"
83,"spotify:track:1980E4Grgu5xAhNbFZ1mb1","Afsana Khan, Harrdy Sandhu, Sargun Mehta","Titliaan","Universal Music India Pvt Ltd.",83,93,4,"55654"
84,"spotify:track:6HGoVbCUr63SgU3TjxEVj6","Imran Khan","Satisfya","Ik Records",67,81,422,"55578"
85,"spotify:track:5djZm1zFGcJUSUqbBjrAZH","Neha Kakkar, Tulsi Kumar, B Praak","O Saki Saki (From ""Batla House"")","T-Series",2,94,488,"55245"
86,"spotify:track:58wyJLv6yH1La9NIZPl3ne","Kina, Adriana Proenza","Can We Kiss Forever?","Columbia",26,77,391,"55110"
87,"spotify:track:41yP1tLoIFGvBlBRmVVIbk","Sidhu Moose Wala","BAD","Times Music",17,87,23,"55074"
88,"spotify:track:2fwd3t4N8QNy9w7VT1zC97","Ankit Tiwari, Leena Bose","Tum Se Hi (From ""Sadak 2"")","Sony Music Entertainment India Pvt. Ltd.",48,89,91,"55065"
89,"spotify:track:7qEHsqek33rTcFNT9PFqLf","Lewis Capaldi","Someone You Loved","Vertigo Berlin",26,83,561,"54978"
90,"spotify:track:0dnDTvdUco2UbaBjUtPxNS","Armaan Malik, Thaman S","Buttabomma - Telugu","Aditya Music",17,91,324,"54728"
91,"spotify:track:4OcvkkpF3xmyCGGY5IBlgi","Akhil Sachdeva, Tulsi Kumar","Tera Ban Jaunga (From ""Kabir Singh"")","T-Series",4,80,516,"54381"
92,"spotify:track:2IoZMG3RqiTmsy7Li3zGFg","Sachet Tandon, Parampara Tandon, Sachet-Parampara","Mere Sohneya (From ""Kabir Singh"")","T-Series",4,85,527,"54103"
93,"spotify:track:0xkGTPTijMU84dtHr3KQQi","Arijit Singh, Nikhita Gandhi","Qaafirana","Zee Music Company",36,88,605,"53735"
94,"spotify:track:7ltu5scschhmNWp5rp8rVF","Arijit Singh, Asees Kaur","Ve Maahi","Zee Music Company",3,90,598,"53732"
95,"spotify:track:1tkg4EHVoqnhR6iFEXb60y","Pop Smoke","What You Know Bout Love","Victor Victor Worldwide",70,96,36,"53253"
96,"spotify:track:4Ws314Ylb27BVsvlZOy30C","BLACKPINK","Lovesick Girls","YG Entertainment",2,84,43,"53158"
97,"spotify:track:7krGSbOnw13S7tIpgVEWAo","Diljit Dosanjh","Clash","FAMOUS STUDIOS INC",3,104,108,"53120"
98,"spotify:track:6FuGJB290AQMAHTfjOYVaK","24kGoldn, Justin Bieber, J Balvin, iann dior","Mood (Remix) feat. Justin Bieber, J Balvin & iann dior","Records/Columbia",50,51,8,"52857"
99,"spotify:track:6UelLqGlWMcVH1E5c4H7lY","Harry Styles","Watermelon Sugar","Columbia",22,98,252,"52640"
100,"spotify:track:1rgnBhdG2JDFTbYkYRZAku","Tones And I","Dance Monkey","Elektra (NEK)",15,97,242,"52574"
101,"spotify:track:5g7GYTSDalAE8fBlL9cFkx","DIVINE","Mera Bhai","Universal Music India Pvt Ltd.",51,145,8,"52187"
102,"spotify:track:698ItKASDavgwZ3WjaWjtz","Alan Walker","Faded","MER Recordings",43,92,626,"52059"
103,"spotify:track:6nZiYSBwPQ7fYnVWkkkj4g","Jasleen Royal, Prateek Kuhad","Kho Gaye Hum Kahan","Zee Music Company",64,110,206,"51525"
104,"spotify:track:0LRNOwAcNjPMxTYQahFo3S","Sumit Goswami","Feelings","Sony Music Regional",19,99,118,"50807"
105,"spotify:track:7cuYb19oTyv1tLTgzH7qpv","Bilal Saeed, Momina Mustehsan","Baari","One Two Records",44,105,351,"50687"
106,"spotify:track:3gOlVEwSmsrqKt590wbWt3","Akull","Laal Bindi","Universal Music India Pvt Ltd.",62,107,123,"50685"
107,"spotify:track:1f660M0jwz7F4qlDjTSLmO","Karan Randhawa","Phulkari","Geet Mp3",107,121,3,"50608"
108,"spotify:track:0tgVpDi06FyKpA1z0VMD4v","Ed Sheeran","Perfect","Atlantic Records UK",73,101,206,"50178"
109,"spotify:track:1NX33DecZrq4ZUGDc47AfN","Arijit Singh","Tera Yaar Hoon Main (From ""Sonu Ke Titu Ki Sweety"")","T-Series",40,100,623,"50105"
110,"spotify:track:7El6rXuDiiMNreCDv5QKBD","Kala Bhairava","Tharagathi Gadhi - Telugu","Aditya Music",84,108,18,"50049"
111,"spotify:track:7KhHA3mzt7A3LFlOJEAKpI","Alan Walker, Sabrina Carpenter, Farruko","On My Way","MER Recordings",1,103,604,"49713"
112,"spotify:track:7ytR5pFWmSjzHJIeQkgog4","DaBaby, Roddy Ricch","ROCKSTAR (feat. Roddy Ricch)","South Coast Music Group/Interscope Records",6,106,199,"49559"
113,"spotify:track:0VnEZ9XMrhMu8OCDnRBoEL","G. V. Prakash, Dhee","Kaatuka Kanule","Sony Music Entertainment India Pvt. Ltd.",113,139,4,"49356"
114,"spotify:track:08bNPGLD8AhKpnnERrAc6G","Marshmello, Anne-Marie","FRIENDS","Atlantic Records UK",92,102,211,"49172"
115,"spotify:track:2ExyTR2mIjHyXysRf1Lnhh","Jass Manak","Yes or No","Geet Mp3",40,127,92,"48678"
116,"spotify:track:64r6z0P3RnhpTGdkA7p5Os","Darshan Raval","Ek Tarfa","Indie Music Label",29,109,121,"48618"
117,"spotify:track:5XBUtdLhHkWMacY3I5kz8X","Karan Aujla, Tania","Kya Baat Aa","Rehaan Records",1,117,95,"48589"
118,"spotify:track:2Fxmhks0bxGSBdJ92vM42m","Billie Eilish","bad guy","Darkroom/Interscope Records",2,130,596,"48515"
119,"spotify:track:3e7sxremeOE3wTySiOhGiP","ZAYN, Sia","Dusk Till Dawn (feat. Sia) - Radio Edit","RCA Records Label",62,113,400,"48171"
120,"spotify:track:2Wo6QQD1KMDWeFkkjLqwx5","SAINt JHN, Imanbek","Roses - Imanbek Remix","Columbia/B1 Recordings",4,114,247,"47996"
121,"spotify:track:6ocbgoVGwYJhOv1GgI9NsF","Ariana Grande","7 rings","Republic Records",1,115,626,"47855"
122,"spotify:track:2jHicGSFIXm8dUdGz2wwzx","Vilen","Ek Raat","Darks Music Company",59,126,127,"47781"
123,"spotify:track:1bqAnuqlgbQ55AByEp0SmM","Mankirt Aulakh, Nimrat Khaira","Vail","Mankirat Aulakh",34,116,136,"47728"
124,"spotify:track:0RiRZpuVRbi7oqRdSMwhQY","Post Malone, Swae Lee","Sunflower - Spider-Man: Into the Spider-Verse","Republic Records",3,120,626,"47571"
125,"spotify:track:6pzlnyHTVYi5FOmrgOmC95","Arijit Singh","Jaan 'Nisaar (Arijit)","Zee Music Company",51,118,153,"47320"
126,"spotify:track:57DhVYA7E1CyrE4OKuyLb7","Maninder Buttar","Ik Tera","White Hill Music",26,119,450,"47179"
127,"spotify:track:42ETKyApzUl8hTtytFAjen","Baani Sandhu, Gur Sidhu","8 Parche","White Hill Music",25,131,422,"47107"
128,"spotify:track:7GG8loWh3JFsNtWGps6ALe","Aroob Khan","Gucci","Desi Music Factory",108,125,18,"46744"
129,"spotify:track:6vo7Y1iWyZvpjvFbf6BiZ5","Pritam, Arijit Singh","Kalank (Title Track)","Zee Music Company",4,124,594,"46639"
130,"spotify:track:6AooRgSRDzbCYL4NZ4RCjU","DIVINE","Chal Bombay","Universal Music India Pvt Ltd.",20,129,397,"46454"
131,"spotify:track:2P91MQbaiQOfbiz9VqhqKQ","Lauv","I Like Me Better","Lauv",28,123,626,"46393"
132,"spotify:track:0AUvWawuP0ibk4SQ3sIZjk","Ashnikko","Daisy","Parlophone UK",85,112,28,"46358"
133,"spotify:track:39ujbBjTwwqUFySaCYDMMT","Badshah, Diljit Dosanjh, Aastha Gill","Proper Patola","Sony Music Entertainment India Pvt. Ltd.",18,134,626,"46259"
134,"spotify:track:3lKfblrmg9wwRbK6y8EUkl","G. V. Prakash, Harish Sivaramakrishnan","Veyyon Silli","Sony Music Entertainment India Pvt. Ltd.",134,-1,8,"46160"
135,"spotify:track:08kTa3SL9sV6Iy8KLKtGql","Prateek Kuhad","Kasoor","Prateek Kuhad",6,135,137,"45751"
136,"spotify:track:0TNB0RJsCi4WmeYtRqyAdt","Shooter Kahlon, Sidhu Moose Wala","Game","5911 Records",4,137,72,"45427"
137,"spotify:track:7ofWUKeNCUw1P64ArIwG9b","Tony Kakkar, Neha Kakkar, Tanishk Bagchi","Dheeme Dheeme (From ""Pati Patni Aur Woh"")","T-Series",14,133,369,"45337"
138,"spotify:track:1XnpzbOGptRwfJhZgLbmSr","BLACKPINK","Pretty Savage","YG Entertainment",5,128,43,"45263"
139,"spotify:track:3FbZoPzEaUBOD84l1FwFEH","Darshan Raval","Mujhe Peene Do","Indie Music Label",37,122,16,"45174"
140,"spotify:track:3j9DrRebdWK1jkpOw9FZUy","Sid Sriram","Samajavaragamana","Aditya Music",7,138,413,"44409"
141,"spotify:track:0lYBSQXN6rCTvUZvg9S0lU","DJ Snake, Justin Bieber","Let Me Love You","DJ Snake Def Jam",94,132,625,"44316"
142,"spotify:track:1v8NfOckFEnck9gp7iyetm","Akhil","Bachalo","White Hill Music",135,151,17,"44013"
143,"spotify:track:4bD9z9qa4qg9BhryvYWB7c","Pritam, Tochi Raina, Rekha Bhardwaj","Kabira","T-Series",88,147,426,"42759"
144,"spotify:track:6EDO9iiTtwNv6waLwa1UUq","DJ Khaled, Drake","POPSTAR (feat. Drake)","OVO/We The Best/Epic",25,136,86,"42676"
145,"spotify:track:7qiZfU4dY1lWllzX7mPBI3","Ed Sheeran","Shape of You","Atlantic Records UK",123,141,194,"42367"
146,"spotify:track:5MnAi6ZF7cE8pAz7wYr9Ta","Vishal-Shekhar, Julius Packiam, Atif Aslam, Irshad Kamil","Dil Diyan Gallan","YRF Music",77,152,609,"41695"
147,"spotify:track:4V9rQZOGILc4YfBnCDXgTz","Prem Dhillon, Sidhu Moose Wala","Old Skool","Sidhu Moose Wala",32,161,218,"41628"
148,"spotify:track:0rMeOAvbQZ2RTG4B6L1M4p","Darshan Raval","Asal Mein","Indie Music Label",23,146,270,"41619"
149,"spotify:track:1y4jsQt7MjnZhiD1L6qFBC","Sub Urban","Cradles","NCS",46,148,555,"41569"
150,"spotify:track:7pV4fzDrc5ekLJzZ9MpG30","Parmish Verma","Shadgi","Gringo Entertainments",150,153,7,"41541"
151,"spotify:track:65c6VCikt7f5sAS1heoYQC","Bohemia, Sidhu Moose Wala","Same Beef","Saga Music",51,157,417,"41418"
152,"spotify:track:3lT4SlZVvqLhMeiuBv7gHW","Jubin Nautiyal","Tujhe Kitna Chahein Aur (Film Version) [From ""Kabir Singh""]","T-Series",11,143,512,"41379"
153,"spotify:track:36EPfDEkfLYQLt8Fvced8x","Harrdy Sandhu","Dance Like","Sony Music Entertainment India Pvt. Ltd.",41,154,186,"41352"
154,"spotify:track:0OcVZqIer0LLu3K8sdU5Yb","Romy, Tanishk Bagchi, Yo Yo Honey Singh","Pyaar Tenu Karda Gabru (From ""Shubh Mangal Zyada Saavdhan"")","T-Series",26,167,246,"41301"
155,"spotify:track:3ZjMdVOWxQ53FKrmkgCv95","Sachet Tandon, Dhvani Bhanushali, Tanishk Bagchi","Psycho Saiyaan (From ""Saaho"")","T-Series",3,165,435,"41254"
156,"spotify:track:5DqdesEfbRyOlSS3Tf6c29","Ali Gatie","It's You","Warner Records",120,144,190,"41242"
157,"spotify:track:2U0BLmYoSESYOdwMxW2yA9","Mithoon, Arijit Singh","Chal Ghar Chalen (From ""Malang - Unleash The Madness"") [Mithoon feat. Arijit Singh]","T-Series",11,142,309,"41227"
158,"spotify:track:7aGyRfJWtLqgJaZoG9lJhE","salem ilese","Mad at Disney","Homemade Projects, LLC / TenThousand Projects",136,170,39,"40902"
159,"spotify:track:7F8RNvTQlvbeBLeenycvN6","A.R. Rahman, Javed Ali, Mohit Chauhan","Kun Faya Kun","T-Series",69,140,211,"40500"
160,"spotify:track:1v8H06ctqfMX8IUxU9nCaI","Diljit Dosanjh, Sukhbir, Dhvani Bhanushali, Dj Chetas, Lijo George","Sauda Khara Khara","Zee Music Company",19,177,306,"40408"
161,"spotify:track:3LlEnO0INKAExVe4JMi7p7","Emiway Bantai","Khatam Hue Waande","Bantai Studio",161,-1,1,"40285"
162,"spotify:track:0KoiMHhqKLoL4xM54rcWYY","DJ Snake, Selena Gomez, Ozuna, Cardi B","Taki Taki (feat. Selena Gomez, Ozuna & Cardi B)","DJ Snake Music Productions Limited",28,150,514,"40129"
163,"spotify:track:7eQl3Yqv35ioqUfveKHitE","Pritam, Mohit Chauhan","Tum Se Hi","T-Series",131,160,236,"39971"
164,"spotify:track:5cF0dROlMOK5uNZtivgu50","Charlie Puth","Attention","Artist Partner",108,149,207,"39598"
165,"spotify:track:0GzuHFG4Ql6DoyxFRnIk3F","Maluma, The Weeknd","Hawái - Remix","Sony Music Latin",158,193,8,"39577"
166,"spotify:track:59qrUpoplZxbIZxk6X0Bm3","Jason Derulo","Take You Dancing","Atlantic Records",125,155,67,"39532"
167,"spotify:track:2hQ9Vp3f9eOU2ynadCssjW","Abeer Arora","Kangana","Abeer",160,182,12,"39421"
168,"spotify:track:6Im9k8u9iIzKMrmV7BWtlF","Ariana Grande","34+35","Republic Records",55,180,15,"39301"
169,"spotify:track:2BcPFQ7nrtUObgAs72xaac","Anirudh Ravichander, Gana Balachandar","Vaathi Coming","Sony Music Entertainment India Pvt. Ltd.",52,-1,93,"39301"
170,"spotify:track:0z9lOAVgQT5bysEKZ6Wwbk","Vishal Dadlani, Shekhar Ravjiani, Vishal-Shekhar","Dus Bahane 2.0 (From ""Baaghi 3"") (feat. K.K., Shaan, Tulsi Kumar)","T-Series",30,185,166,"39213"
171,"spotify:track:2PvaburAUlhNHxVhw5lvOq","Arijit Singh","Humdard (From ""Ek Villain"")","T-Series",113,156,175,"39208"
172,"spotify:track:0mJTAdmY8olbGQjopDYff3","Dhvani Bhanushali, Nikhil D'Souza, Tanishk Bagchi","Vaaste","T-Series",2,164,587,"39145"
173,"spotify:track:4InPkb53JOmTmpM1njbl6A","Isyan Tetick","Patlamaya Devam","TFB Records",112,158,33,"39086"
174,"spotify:track:2a6vHSWc5vuPJrypTjCfRx","Neha Kakkar, Dhvani Bhanushali, Ikka","Dilbar (From ""Satyameva Jayate"")","T-Series",24,181,555,"39058"
175,"spotify:track:10Hks1iBOnKIIhouOI4rrk","Yo Yo Honey Singh, Simar Kaur","Loca","T-Series",23,194,162,"38870"
176,"spotify:track:33m7jeZJqPuuV2YZoF5yEs","Pritam, Arijit Singh","Hardum Humdum (From ""Ludo"")","T-Series",176,-1,1,"38794"
177,"spotify:track:3zHq9ouUJQFQRf3cm1rRLu","Ellie Goulding","Love Me Like You Do - From ""Fifty Shades Of Grey""","Polydor Records",128,162,263,"38723"
