rank,uri,artist_names,track_name,source,peak_rank,previous_rank,days_on_chart,streams
28,"spotify:track:0gzu5mm36VJH2Zqu8sQPTf","Badshah, Payal Dev","Genda Phool (feat. Payal Dev)","Sony Music Entertainment India Pvt. Ltd.",1,30,261,"94744"
29,"spotify:track:6q9XTgfWilsnyiFofvYrIF","Badshah, Neha Kakkar, Varun Dhawan","Garmi (From ""Street Dancer 3D"") (feat. Varun Dhawan)","T-Series",2,29,352,"93827"
30,"spotify:track:0u2P5u6lvoDfwTYjAADbn4","Billie Eilish, Khalid","lovely (with Khalid)","Darkroom",22,28,601,"93123"
31,"spotify:track:1HbA4N1MiOsPthALesGFR1","Shawn Mendes, Justin Bieber","Monster (Shawn Mendes & Justin Bieber)","Shawn Mendes LP4-5 PS/ Island",8,24,22,"92344"
32,"spotify:track:0sY6ZUTh4yoctD8VIXz339","Taylor Swift","champagne problems","Taylor Swift",32,-1,1,"90835"
33,"spotify:track:11IAzj9706fIKBVCJyMNNt","Jasmine Sandlas, Garry Sandhu","Illegal Weapon 2.0 (From ""Street Dancer 3D"")","T-Series",1,34,343,"89990"
34,"spotify:track:6oloWgrErtc8dG2WiV55gn","Mika Singh, Payal Dev, Neha Kakkar, Badshah","Sawan Mein Lag Gayi Aag","Sony Music Entertainment India Pvt. Ltd.",17,33,73,"89713"
35,"spotify:track:6v3KW9xbzN5yKLt9YKDYA2","Shawn Mendes, Camila Cabello","Señorita","Island Records",1,31,540,"89495"
36,"spotify:track:75VNPADAFa4iNpjEBUYMhF","JONY","Love Your Voice","Atlantic Records Russia (Distribution)",30,32,126,"88069"
37,"spotify:track:6vo7Y1iWyZvpjvFbf6BiZ5","Pritam, Arijit Singh","Kalank (Title Track)","Zee Music Company",4,36,622,"85818"
38,"spotify:track:3CHZhkihLupVrfYIyg869S","Kaka, Inder Chahal, Himanshi Khurana","Keh Len De","Single Track Studios",37,37,34,"83990"
39,"spotify:track:4xmkpE1Si5JL7NFxWrhV0S","Sachet Tandon, The Fusion Project","Humraah (From ""Malang - Unleash The Madness"")","T-Series",10,43,324,"83803"
40,"spotify:track:25MPTnqXQB1H6OkwSYUXWx","Ved Sharma","Malang (Title Track) [From ""Malang - Unleash The Madness""]","T-Series",2,48,331,"83584"
41,"spotify:track:2b8fOow8UzyDFAE27YhOZM","Maroon 5","Memories","Interscope Records*",2,41,449,"82730"
42,"spotify:track:7mNZUnDWUDidWBFaUpVtOC","Vilen","Chidiya","Darks Music Company",3,40,172,"81853"
43,"spotify:track:46QbY78ha62aiu6gBgC7lS","Diljit Dosanjh","G.O.A.T.","FAMOUS STUDIOS INC",1,38,136,"81536"
44,"spotify:track:1nhJF3mMAL9UgBz3vLLNuM","Yo Yo Honey Singh, Ipsitaa","First Kiss","T-Series",22,39,18,"81087"
45,"spotify:track:1y1rQTkWmrZdJmjwuK07GC","Vishal Mishra","Kaise Hua (From ""Kabir Singh"")","T-Series",4,42,548,"80240"
46,"spotify:track:54bFM56PmE4YLRnqpW6Tha","Billie Eilish","Therefore I Am","Darkroom/Interscope Records",13,35,29,"80112"
47,"spotify:track:2rRJrJEo19S2J82BDsQ3F7","Trevor Daniel","Falling","Alamo",1,44,386,"78320"
48,"spotify:track:5QtQFSdyZEl0w4iDxAyv76","Amit Trivedi","Namo Namo","Zee Music Company",16,45,226,"78316"
49,"spotify:track:5LEjxlKCcYH8irGpRtjbj0","Karan Aujla","Adhiya","Street Gang Music",3,46,50,"76407"
50,"spotify:track:0pqnGHJpmpxLKifKRmU6WP","Imagine Dragons","Believer","Kid Ina Korner / Interscope",28,49,654,"76046"
51,"spotify:track:7lGhrfren1Zpwh0ds0zuUg","Arijit Singh, Parampara Tandon","Pal Pal Dil Ke Paas- Title Track","Zee Music Company",3,50,473,"75711"
52,"spotify:track:0vqw3BCyNr3DDVBmjD21H8","Kaka","Libaas","Single Track Studios",52,61,5,"75518"
53,"spotify:track:5BK0uqwY9DNfZ630STAEaq","Taylor Swift","gold rush","Taylor Swift",53,-1,1,"75500"
54,"spotify:track:0bII0GX8CepFivbJkscZlE","Jass Manak","Butterfly","Geet Mp3",22,47,114,"75079"
55,"spotify:track:3qrdLVOClRU4yPkcXZ7c5u","Ayushmann Khurrana, Tanishk-Vayu","Mere Liye Tum Kaafi Ho (From ""Shubh Mangal Zyada Saavdhan"")","T-Series",11,53,312,"75066"
56,"spotify:track:0MLZAgKQKHbPsJ12qHS860","Pritam, Arijit Singh, Shashwat Singh","Haan Main Galat","Sony Music Entertainment India Pvt. Ltd.",5,62,318,"72766"
57,"spotify:track:2ZvWoJ82LKCgD0nU9H5ue5","A.R. Rahman, Jonita Gandhi, Hriday Gattani","Main Tumhara","Sony Music Entertainment India Pvt. Ltd.",1,54,145,"72527"
58,"spotify:track:6E9UwSfT80age2xknoMS7Y","Payal Dev, Jubin Nautiyal","Tum Hi Aana (From ""Marjaavaan"")","T-Series",2,52,436,"72524"
59,"spotify:track:6wZJsut8fjiWiMPaccRAOX","Ritviz","Udd Gaye","Ritviz",30,59,654,"72240"
60,"spotify:track:3LlEnO0INKAExVe4JMi7p7","Emiway Bantai","Khatam Hue Waande","Bantai Studio",58,58,29,"72137"
61,"spotify:track:4XxfOvudrnBRdlgzEaq1sd","Diljit Dosanjh","Born to Shine","FAMOUS STUDIOS INC",27,51,114,"71951"
62,"spotify:track:3s3J70eRpRH2hcYq4mEXTJ","Akhil, Dhvani Bhanushali","Duniyaa (From ""Luka Chuppi"")","T-Series",1,57,654,"71172"
63,"spotify:track:7hxHWCCAIIxFLCzvDgnQHX","Internet Money, Gunna, Don Toliver, NAV","Lemonade (feat. Gunna, Don Toliver & NAV)","Internet Money Records/ TenThousand Projects",24,55,88,"69996"
64,"spotify:track:58f4twRnbZOOVUhMUpplJ4","AP Dhillon, Gminxr, Gurinder Gill, Shinda Kahlon","Brown Munde","Run-up Records",62,63,22,"69697"
65,"spotify:track:6cUOiOY5qh2FpIQWIYAd2h","Pritam, Darshan Raval, Antara Mitra","Mehrama","Sony Music Entertainment India Pvt. Ltd.",11,66,309,"69603"
66,"spotify:track:7HRvfjNicVkQnohrpOvjjL","Karan Aujla","Chithiyaan","Times Music",11,60,30,"68263"
67,"spotify:track:0FoAlOXHI6KJ4RHP9v8jnw","Guru Randhawa, Dhvani Bhanushali","Baby Girl","T-Series",19,65,72,"67764"
68,"spotify:track:6NriykdkRrjQMZo1sfVYUo","Taylor Swift, HAIM","no body, no crime (feat. HAIM)","Taylor Swift",68,-1,1,"67762"
69,"spotify:track:3A04b0nJb2nAzGUw2rqDsI","Achint","Scam 1992 Theme Music","Applause Entertainment",18,64,49,"66822"
70,"spotify:track:0dnDTvdUco2UbaBjUtPxNS","Armaan Malik, Thaman S","Buttabomma - Telugu","Aditya Music",17,71,352,"66351"
71,"spotify:track:6nZiYSBwPQ7fYnVWkkkj4g","Jasleen Royal, Prateek Kuhad","Kho Gaye Hum Kahan","Zee Music Company",64,73,234,"66241"
72,"spotify:track:0n2moJpAEWHwaPYYjkzMDl","BTS","Blue & Grey","BIGHIT MUSIC",3,56,22,"65750"
73,"spotify:track:1f660M0jwz7F4qlDjTSLmO","Karan Randhawa","Phulkari","Geet Mp3",60,68,31,"65584"
74,"spotify:track:2qxmye6gAegTMjLKEBoR3d","Alec Benjamin","Let Me Down Slowly","2018",47,67,246,"65438"
75,"spotify:track:5nujrmhLynf4yMoMtj8AQF","Dua Lipa, DaBaby","Levitating (feat. DaBaby)","Warner Records",38,70,44,"65425"
76,"spotify:track:4SFknyjLcyTLJFPKD2m96o","BLACKPINK","How You Like That","YG Entertainment",1,69,168,"65190"
77,"spotify:track:0TkquWzzuxcrwbCWlTrKYF","Neha Kakkar, Tanishk Bagchi, Lalit Sen","Yaad Piya Ki Aane Lagi","T-Series",2,79,391,"64733"
78,"spotify:track:6Im9k8u9iIzKMrmV7BWtlF","Ariana Grande","34+35","Republic Records",55,72,42,"63956"
79,"spotify:track:4GBkffrtA51p17JH35irGA","Taylor Swift","‘tis the damn season","Taylor Swift",79,-1,1,"63672"
80,"spotify:track:5ZQnQnbUVtBO0pl3ShqVHG","Guru Randhawa, Tulsi Kumar","Lagdi Lahore Di (From ""Street Dancer 3D"")","T-Series",6,82,332,"63404"
81,"spotify:track:2plj6f8TqOF0YNuHd2VzJD","Rochak Kohli, Jubin Nautiyal, Rashmi Virag","Bewafa Tera Masoom Chehra","T-Series",74,76,25,"62903"
82,"spotify:track:3CPvL9ehmERejt7b5RvVAY","Prem Dhillon","Majha Block","Sidhu Moose Wala",20,75,22,"62522"
83,"spotify:track:1feANd8EfcDP5UqSvbheM3","Sachet Tandon, Sachet-Parampara","Bekhayali (From ""Kabir Singh"")","T-Series",1,81,567,"62187"
84,"spotify:track:7eJMfftS33KTjuF7lTsMCx","Powfu, beabadoobee","death bed (coffee for your head)","Columbia",2,77,293,"61638"
85,"spotify:track:7cuYb19oTyv1tLTgzH7qpv","Bilal Saeed, Momina Mustehsan","Baari","One Two Records",44,74,379,"61434"
86,"spotify:track:4umIPjkehX1r7uhmGvXiSV","Justin Bieber, Quavo","Intentions (feat. Quavo)","RBMG/Def Jam",2,78,309,"60595"
87,"spotify:track:0xkGTPTijMU84dtHr3KQQi","Arijit Singh, Nikhita Gandhi","Qaafirana","Zee Music Company",36,84,633,"60539"
88,"spotify:track:58wyJLv6yH1La9NIZPl3ne","Kina, Adriana Proenza","Can We Kiss Forever?","Columbia",26,80,419,"60413"
89,"spotify:track:7BKLCZ1jbUBVqRi2FVlTVw","The Chainsmokers, Halsey","Closer","Disruptor Records/Columbia",56,83,654,"59551"
90,"spotify:track:2Vw94w6FxCyaYwyCivi9Py","Tulsi Kumar, Darshan Raval","Tere Naal","T-Series",26,86,208,"59144"
91,"spotify:track:0fGclndst25Qqy8j4u5De5","Anirudh Ravichander, Jonita Gandhi","Chellamma (From ""Doctor"")","Sony Music Entertainment India Pvt. Ltd.",55,93,148,"59021"
92,"spotify:track:3umai3byVVIwSfEZEUY7PJ","G. V. Prakash, Dhee","Kaattu Payale","Sony Music Entertainment India Pvt. Ltd.",52,92,79,"58836"
93,"spotify:track:6XvQPMLZdPPV22rY7FEBpI","Chandana Dixit, Abhijeet, Tanishk Bagchi, Anand-Milind","Husnn Hai Suhaana New (from ""Coolie No. 1"")","Tips Industries Ltd",89,89,2,"58448"
94,"spotify:track:4OcvkkpF3xmyCGGY5IBlgi","Akhil Sachdeva, Tulsi Kumar","Tera Ban Jaunga (From ""Kabir Singh"")","T-Series",4,87,544,"58436"
95,"spotify:track:6FZDfxM3a3UCqtzo5pxSLZ","Halsey","Without Me","Capitol Records",10,85,654,"58035"
96,"spotify:track:0PurA4JVJ8YQgSVopY8fn6","Taylor Swift","tolerate it","Taylor Swift",96,-1,1,"57953"
97,"spotify:track:3sqRODOZ1Z6hR4F2tnFAlg","Maninder Buttar","Sakhiyaan","White Hill Music",18,88,654,"57360"
98,"spotify:track:6HGoVbCUr63SgU3TjxEVj6","Imran Khan","Satisfya","Ik Records",67,97,450,"56865"
99,"spotify:track:1rgnBhdG2JDFTbYkYRZAku","Tones And I","Dance Monkey","Elektra (NEK)",15,95,270,"56353"
100,"spotify:track:28veUNu4veN0LOBVa0nFw8","Yash Narvekar, Parampara Tandon, Tanishk Bagchi","Muqabla (From ""Street Dancer 3D"")","T-Series",1,104,357,"56306"
101,"spotify:track:4TgxFMOn5yoESW6zCidCXL","Jawsh 685, Jason Derulo, BTS","Savage Love (Laxed – Siren Beat) [BTS Remix]","Columbia",3,90,71,"55687"
102,"spotify:track:0AaV4MJrgmLV3XhoiWXjjb","Taylor Swift, Bon Iver","evermore (feat. Bon Iver)","Taylor Swift",102,-1,1,"55356"
103,"spotify:track:0VnEZ9XMrhMu8OCDnRBoEL","G. V. Prakash, Dhee","Kaatuka Kanule","Sony Music Entertainment India Pvt. Ltd.",75,96,32,"55312"
104,"spotify:track:2fwd3t4N8QNy9w7VT1zC97","Ankit Tiwari, Leena Bose","Tum Se Hi (From ""Sadak 2"")","Sony Music Entertainment India Pvt. Ltd.",48,106,119,"54642"
105,"spotify:track:698ItKASDavgwZ3WjaWjtz","Alan Walker","Faded","MER Recordings",43,98,654,"54633"
106,"spotify:track:7qEHsqek33rTcFNT9PFqLf","Lewis Capaldi","Someone You Loved","Vertigo Berlin",26,94,589,"54460"
107,"spotify:track:0tgVpDi06FyKpA1z0VMD4v","Ed Sheeran","Perfect","Atlantic Records UK",73,99,234,"54094"
108,"spotify:track:1NX33DecZrq4ZUGDc47AfN","Arijit Singh","Tera Yaar Hoon Main (From ""Sonu Ke Titu Ki Sweety"")","T-Series",40,111,651,"54049"
109,"spotify:track:3DmW6y7wTEYHJZlLo1r6XJ","Becky G","Shower","Kemosabe Records/RCA Records",109,110,13,"53729"
110,"spotify:track:2KrrAi2smn5Fa7sy7TxrKg","Dhvani Bhanushali, Jubin Nautiyal, Lijo George-Dj Chetas","Nayan","T-Series",110,122,3,"53650"
111,"spotify:track:3v3FEONiwvufayPNcWzHhc","DIVINE","Mera Bhai","Universal Music India Pvt Ltd.",51,108,22,"53610"
112,"spotify:track:62aP9fBQKYKxi7PDXwcUAS","Surf Mesa, Emilee","ily (i love you baby) (feat. Emilee)","Astralwerks",5,107,249,"53363"
113,"spotify:track:4Oun2ylbjFKMPTiaSbbCih","Cardi B, Megan Thee Stallion","WAP (feat. Megan Thee Stallion)","Atlantic/KSR",10,100,126,"53235"
114,"spotify:track:7El6rXuDiiMNreCDv5QKBD","Kala Bhairava","Tharagathi Gadhi - Telugu","Aditya Music",84,105,46,"53106"
115,"spotify:track:2IoZMG3RqiTmsy7Li3zGFg","Sachet Tandon, Parampara Tandon, Sachet-Parampara","Mere Sohneya (From ""Kabir Singh"")","T-Series",4,114,555,"52898"
116,"spotify:track:5KawlOMHjWeUjQtnuRs22c","BTS, Halsey","Boy With Luv (feat. Halsey)","BIGHIT MUSIC",1,102,566,"52802"
117,"spotify:track:3QH8rQGNFX8VLbCgZ7uPTS","BTS","Fly To My Room","BIGHIT MUSIC",3,91,22,"52596"
118,"spotify:track:0LRNOwAcNjPMxTYQahFo3S","Sumit Goswami","Feelings","Sony Music Regional",19,109,146,"52312"
119,"spotify:track:4JUPEh2DVSXFGExu4Uxevz","BLACKPINK, Selena Gomez","Ice Cream (with Selena Gomez)","YG Entertainment",2,103,106,"52124"
120,"spotify:track:73YUReisjb3A9ActdLLjJQ","Taylor Swift","happiness","Taylor Swift",120,-1,1,"51867"
121,"spotify:track:4y4spB9m0Q6026KfkAvy9Q","Justin Bieber, benny blanco","Lonely (with benny blanco)","Friends Keep Secrets/Def Jam Recordings/Interscope Records",18,101,57,"51790"
122,"spotify:track:33m7jeZJqPuuV2YZoF5yEs","Pritam, Arijit Singh","Hardum Humdum (From ""Ludo"")","T-Series",69,112,29,"51712"
123,"spotify:track:3e7sxremeOE3wTySiOhGiP","ZAYN, Sia","Dusk Till Dawn (feat. Sia) - Radio Edit","RCA Records Label",62,113,428,"51493"
124,"spotify:track:5djZm1zFGcJUSUqbBjrAZH","Neha Kakkar, Tulsi Kumar, B Praak","O Saki Saki (From ""Batla House"")","T-Series",2,115,516,"51020"
125,"spotify:track:0lYBSQXN6rCTvUZvg9S0lU","DJ Snake, Justin Bieber","Let Me Love You","DJ Snake Def Jam",94,118,653,"50639"
126,"spotify:track:08bNPGLD8AhKpnnERrAc6G","Marshmello, Anne-Marie","FRIENDS","Atlantic Records UK",92,116,239,"50445"
127,"spotify:track:0zLCBJZSiELJf02ucPP9wb","SAINt JHN, Imanbek","Roses - Imanbek Remix","Columbia/B1 Recordings",4,128,275,"50184"
128,"spotify:track:7ltu5scschhmNWp5rp8rVF","Arijit Singh, Asees Kaur","Ve Maahi","Zee Music Company",3,129,626,"49687"
129,"spotify:track:7KhHA3mzt7A3LFlOJEAKpI","Alan Walker, Sabrina Carpenter, Farruko","On My Way","MER Recordings",1,117,632,"49640"
130,"spotify:track:7krGSbOnw13S7tIpgVEWAo","Diljit Dosanjh","Clash","FAMOUS STUDIOS INC",3,127,136,"49610"
131,"spotify:track:0bMbDctzMmTyK2j74j3nF3","Alan Walker, Ava Max","Alone, Pt. II","MER Recordings",59,125,321,"49595"
132,"spotify:track:0RiRZpuVRbi7oqRdSMwhQY","Post Malone, Swae Lee","Sunflower - Spider-Man: Into the Spider-Verse","Republic Records",3,120,654,"49318"
133,"spotify:track:6ocbgoVGwYJhOv1GgI9NsF","Ariana Grande","7 rings","Republic Records",1,131,654,"49300"
134,"spotify:track:3j9DrRebdWK1jkpOw9FZUy","Sid Sriram","Samajavaragamana","Aditya Music",7,121,441,"49098"
135,"spotify:track:2P91MQbaiQOfbiz9VqhqKQ","Lauv","I Like Me Better","Lauv",28,124,654,"48963"
136,"spotify:track:45bE4HXI0AwGZXfZtMp8JR","Tate McRae","you broke me first","RCA Records Label",43,123,102,"48466"
137,"spotify:track:5G7pZ8G8NFvS1MQ9H4L7dC","Javed-Mohsin, Arijit Singh, Shreya Ghoshal","Pal","Sony Music Entertainment India Pvt. Ltd.",41,132,643,"48171"
138,"spotify:track:2BcPFQ7nrtUObgAs72xaac","Anirudh Ravichander, Gana Balachandar","Vaathi Coming","Sony Music Entertainment India Pvt. Ltd.",52,150,121,"48109"
139,"spotify:track:28k9vitXkjEw6n0gG6MPqz","Bilal Saeed, Momina Mustehsan","Uchiyaan Dewaraan","One Two Records",110,130,10,"47881"
140,"spotify:track:2tVozFcI2IgHPO2FgMOnyp","Neha Kakkar","Nehu Da Vyah","Desi Music Factory",55,126,47,"47659"
141,"spotify:track:3zIhQR5cyxpVn8WpEivBCr","DIVINE","Punya Paap","Universal Music India Pvt Ltd.",47,147,14,"47386"
142,"spotify:track:4OPlDG7JilNzoNfkH2ZRWy","Tony Kakkar, Neha Kakkar","Shona Shona","Desi Music Factory",139,139,13,"46929"
143,"spotify:track:6AooRgSRDzbCYL4NZ4RCjU","DIVINE","Chal Bombay","Universal Music India Pvt Ltd.",20,145,425,"46891"
144,"spotify:track:64r6z0P3RnhpTGdkA7p5Os","Darshan Raval","Ek Tarfa","Indie Music Label",29,135,149,"46872"
145,"spotify:track:1dryRELlvL4kpfkiKbXnBt","Vishal-Shekhar, Atif Aslam, Irshad Kamil","Dil Diyan Gallan (From ""Tiger Zinda Hai"")","YRF Music",77,141,637,"46674"
146,"spotify:track:1xQ6trAsedVPCdbtDAmk0c","Jawsh 685, Jason Derulo","Savage Love (Laxed - Siren Beat)","Columbia",1,140,182,"46548"
147,"spotify:track:2Fxmhks0bxGSBdJ92vM42m","Billie Eilish","bad guy","Darkroom/Interscope Records",2,134,624,"46527"
148,"spotify:track:2FVpOsjT1iquZ3SpCjZ9Ne","BTS","Telepathy","BIGHIT MUSIC",5,119,22,"46234"
149,"spotify:track:44s5YGWmZoz9rKaEBXmXXp","Khan Bhaini","Sun Fer","Single Track Studios",126,137,14,"45968"
150,"spotify:track:7qiZfU4dY1lWllzX7mPBI3","Ed Sheeran","Shape of You","Atlantic Records UK",123,143,222,"45901"
151,"spotify:track:2U0BLmYoSESYOdwMxW2yA9","Mithoon, Arijit Singh","Chal Ghar Chalen (From ""Malang - Unleash The Madness"") [Mithoon feat. Arijit Singh]","T-Series",11,149,337,"45830"
152,"spotify:track:6pzlnyHTVYi5FOmrgOmC95","Arijit Singh","Jaan 'Nisaar (Arijit)","Zee Music Company",51,144,181,"45808"
153,"spotify:track:7F8RNvTQlvbeBLeenycvN6","A.R. Rahman, Javed Ali, Mohit Chauhan","Kun Faya Kun","T-Series",69,162,239,"45519"
154,"spotify:track:0rMeOAvbQZ2RTG4B6L1M4p","Darshan Raval","Asal Mein","Indie Music Label",23,155,298,"45474"
155,"spotify:track:0AUvWawuP0ibk4SQ3sIZjk","Ashnikko","Daisy","Parlophone UK",81,138,56,"45420"
156,"spotify:track:5u1n1kITHCxxp8twBcZxWy","Justin Bieber, Chance the Rapper","Holy (feat. Chance The Rapper)","RBMG/Def Jam",3,133,85,"45394"
157,"spotify:track:4bD9z9qa4qg9BhryvYWB7c","Pritam, Tochi Raina, Rekha Bhardwaj","Kabira","T-Series",88,146,454,"45004"
158,"spotify:track:57DhVYA7E1CyrE4OKuyLb7","Maninder Buttar","Ik Tera","White Hill Music",26,151,478,"44820"
159,"spotify:track:7ytR5pFWmSjzHJIeQkgog4","DaBaby, Roddy Ricch","ROCKSTAR (feat. Roddy Ricch)","South Coast Music Group/Interscope Records",6,148,227,"44672"
160,"spotify:track:0OcVZqIer0LLu3K8sdU5Yb","Romy, Tanishk Bagchi, Yo Yo Honey Singh","Pyaar Tenu Karda Gabru (From ""Shubh Mangal Zyada Saavdhan"")","T-Series",26,175,268,"44453"
161,"spotify:track:6UelLqGlWMcVH1E5c4H7lY","Harry Styles","Watermelon Sugar","Columbia",22,136,280,"44410"
162,"spotify:track:3w9VRlKPvNxj40RdUGRweH","Taylor Swift","dorothea","Taylor Swift",162,-1,1,"44227"
163,"spotify:track:1bqAnuqlgbQ55AByEp0SmM","Mankirt Aulakh, Nimrat Khaira","Vail","Mankirat Aulakh",34,156,164,"44150"
164,"spotify:track:4V9rQZOGILc4YfBnCDXgTz","Prem Dhillon, Sidhu Moose Wala","Old Skool","Sidhu Moose Wala",32,163,246,"44070"
165,"spotify:track:42ETKyApzUl8hTtytFAjen","Baani Sandhu, Gur Sidhu","8 Parche","White Hill Music",25,159,450,"44056"
166,"spotify:track:7ofWUKeNCUw1P64ArIwG9b","Tony Kakkar, Neha Kakkar, Tanishk Bagchi","Dheeme Dheeme (From ""Pati Patni Aur Woh"")","T-Series",14,153,397,"43984"
167,"spotify:track:1y4jsQt7MjnZhiD1L6qFBC","Sub Urban","Cradles","NCS",46,154,583,"43932"
168,"spotify:track:7eQl3Yqv35ioqUfveKHitE","Pritam, Mohit Chauhan","Tum Se Hi","T-Series",131,161,264,"43823"
169,"spotify:track:2jHicGSFIXm8dUdGz2wwzx","Vilen","Ek Raat","Darks Music Company",59,157,155,"43150"
170,"spotify:track:6vuMdb0E8buJeSHArN3dXk","Amaal Mallik, Armaan Malik","Chale Aana (From ""De De Pyaar De"")","T-Series",17,165,588,"42984"
171,"spotify:track:5cF0dROlMOK5uNZtivgu50","Charlie Puth","Attention","Artist Partner",108,166,235,"42969"
172,"spotify:track:2PvaburAUlhNHxVhw5lvOq","Arijit Singh","Humdard (From ""Ek Villain"")","T-Series",113,167,203,"42811"
173,"spotify:track:65c6VCikt7f5sAS1heoYQC","Bohemia, Sidhu Moose Wala","Same Beef","Saga Music",51,164,445,"42471"
174,"spotify:track:0nbXyq5TXYPCO7pr3N8S4I","Roddy Ricch","The Box","Atlantic Records",18,160,244,"42378"
175,"spotify:track:5XBUtdLhHkWMacY3I5kz8X","Karan Aujla, Tania","Kya Baat Aa","Rehaan Records",1,170,123,"42092"
176,"spotify:track:7aGyRfJWtLqgJaZoG9lJhE","salem ilese","Mad at Disney","Homemade Projects, LLC / TenThousand Projects",136,158,67,"41878"
177,"spotify:track:3ndCsZfq8OVwwkz9mmZvUz","BTS","Stay","BIGHIT MUSIC",6,142,22,"41695"
178,"spotify:track:6LpswW9691XT9OjVSvDU6G","Vishal Mishra","Aaj Bhi","Universal Music India Pvt Ltd.",37,181,246,"41686"
179,"spotify:track:6rJhjykEkCqm3H64uALhhf","Santhosh Narayanan, Anirudh Ravichander","Bujji (From ""Jagame Thandhiram"")","Sony Music Entertainment India Pvt. Ltd.",179,199,2,"41682"
180,"spotify:track:3EZocpoj4dsFqsluUGHnwT","DHARIA","Sugar & Brownies","Ultra Records",144,169,69,"41677"
