rank,uri,artist_names,track_name,source,peak_rank,previous_rank,days_on_chart,streams
16,"spotify:track:2Fv2injs4qAm8mJBGaxVKU","Arijit Singh, Mithoon","Tujhe Kitna Chahne Lage (From ""Kabir Singh"")","T-Series",2,15,266,"94751"
17,"spotify:track:2U0BLmYoSESYOdwMxW2yA9","Mithoon, Arijit Singh","Chal Ghar Chalen (From ""Malang - Unleash The Madness"") [Mithoon feat. Arijit Singh]","T-Series",11,17,42,"90418"
18,"spotify:track:2b8fOow8UzyDFAE27YhOZM","Maroon 5","Memories","Interscope Records*",2,18,154,"84043"
19,"spotify:track:0TkquWzzuxcrwbCWlTrKYF","Neha Kakkar, Tanishk Bagchi, Lalit Sen","Yaad Piya Ki Aane Lagi","T-Series",2,19,96,"81635"
20,"spotify:track:73SpzrcaHk0RQPFP73vqVR","Billie Eilish","No Time To Die","Darkroom/Interscope Records",19,20,7,"79972"
21,"spotify:track:696DnlkuDOXcMAnKlTgXXK","Arizona Zervas","ROXANNE","Arizona Zervas",9,22,107,"79663"
22,"spotify:track:31d3tVd82tx2sjA2VQ3PMZ","Guru Randhawa, Tulsi Kumar","Lagdi Lahore Di","T-Series",6,21,37,"78945"
23,"spotify:track:1StFDfq4raRws97W8Wb3QS","Darshan Raval","Asal Mein","Indie Music Label",23,25,3,"78909"
24,"spotify:track:6v3KW9xbzN5yKLt9YKDYA2","Shawn Mendes, Camila Cabello","Señorita","Island Records",1,24,245,"77090"
25,"spotify:track:7lGhrfren1Zpwh0ds0zuUg","Arijit Singh, Parampara Tandon","Pal Pal Dil Ke Paas- Title Track","Zee Music Company",3,23,178,"75210"
26,"spotify:track:4ejyZ4uJEXUURcgKp1kP8v","The Weeknd","After Hours","Republic Records",26,27,2,"74666"
27,"spotify:track:6E9UwSfT80age2xknoMS7Y","Payal Dev, Jubin Nautiyal","Tum Hi Aana (From ""Marjaavaan"")","T-Series",2,26,141,"72598"
28,"spotify:track:2tjWCe2W7sgvS3C8NHcdtI","Akhil, Dhvani Bhanushali, Abhijit Vaghani, Bob","Duniyaa (From ""Luka Chuppi"")","T-Series",1,29,359,"67267"
29,"spotify:track:2ZlCGeK30BLRNSPC832pNZ","Justin Bieber, Post Malone, Clever","Forever (feat. Post Malone & Clever)","RBMG/Def Jam",25,28,7,"65559"
30,"spotify:track:2IoZMG3RqiTmsy7Li3zGFg","Sachet Tandon, Parampara Tandon, Sachet-Parampara","Mere Sohneya (From ""Kabir Singh"")","T-Series",4,31,260,"64021"
31,"spotify:track:5bAed2aRbQbjDZF9qkNSA2","Asees Kaur, Ved Sharma","Hui Malang (From ""Malang - Unleash The Madness"")","T-Series",27,30,18,"63159"
32,"spotify:track:1feANd8EfcDP5UqSvbheM3","Sachet Tandon, Sachet-Parampara","Bekhayali (From ""Kabir Singh"")","T-Series",1,32,272,"62489"
33,"spotify:track:1y1rQTkWmrZdJmjwuK07GC","Vishal Mishra","Kaise Hua (From ""Kabir Singh"")","T-Series",4,33,253,"60254"
34,"spotify:track:58wyJLv6yH1La9NIZPl3ne","Kina, Adriana Proenza","Can We Kiss Forever?","Columbia",26,35,124,"59220"
35,"spotify:track:0z9lOAVgQT5bysEKZ6Wwbk","Vishal Dadlani, Shekhar Ravjiani, Vishal-Shekhar","Dus Bahane 2.0 (From ""Baaghi 3"") (feat. K.K., Shaan, Tulsi Kumar)","T-Series",30,50,9,"58856"
36,"spotify:track:7ltu5scschhmNWp5rp8rVF","Arijit Singh, Asees Kaur","Ve Maahi","Zee Music Company",3,34,331,"58749"
37,"spotify:track:0OcVZqIer0LLu3K8sdU5Yb","Romy, Tanishk Bagchi, Yo Yo Honey Singh","Pyaar Tenu Karda Gabru (From ""Shubh Mangal Zyada Saavdhan"")","T-Series",35,38,24,"58229"
38,"spotify:track:4OcvkkpF3xmyCGGY5IBlgi","Akhil Sachdeva, Tulsi Kumar","Tera Ban Jaunga (From ""Kabir Singh"")","T-Series",4,37,249,"57378"
39,"spotify:track:7ofWUKeNCUw1P64ArIwG9b","Tony Kakkar, Neha Kakkar, Tanishk Bagchi","Dheeme Dheeme (From ""Pati Patni Aur Woh"")","T-Series",14,36,102,"56812"
40,"spotify:track:0dnDTvdUco2UbaBjUtPxNS","Armaan Malik, Thaman S","Buttabomma - Telugu","Aditya Music",17,39,57,"56331"
41,"spotify:track:7FIWs0pqAYbP91WWM0vlTQ","Eminem, Juice WRLD","Godzilla (feat. Juice WRLD)","Shady/Aftermath/Interscope Records",10,40,35,"56088"
42,"spotify:track:21jGcNKet2qwijlDFuPiPb","Post Malone","Circles","Republic Records",9,42,175,"54135"
43,"spotify:track:1v8H06ctqfMX8IUxU9nCaI","Diljit Dosanjh, Sukhbir, Dhvani Bhanushali, Dj Chetas, Lijo George","Sauda Khara Khara","Zee Music Company",19,41,80,"53427"
44,"spotify:track:6AooRgSRDzbCYL4NZ4RCjU","DIVINE","Chal Bombay","Universal Music India Pvt Ltd.",20,43,136,"52527"
45,"spotify:track:42ETKyApzUl8hTtytFAjen","Baani Sandhu, Gur Sidhu","8 Parche","White Hill Music",25,45,155,"50676"
46,"spotify:track:0RiRZpuVRbi7oqRdSMwhQY","Post Malone, Swae Lee","Sunflower - Spider-Man: Into the Spider-Verse","Republic Records",3,46,359,"50340"
47,"spotify:track:2Fxmhks0bxGSBdJ92vM42m","Billie Eilish","bad guy","Darkroom/Interscope Records",2,49,329,"49444"
48,"spotify:track:3yOlyBJuViE2YSGn3nVE1K","Camila Cabello, DaBaby","My Oh My (feat. DaBaby)","Syco Music/Epic",20,44,77,"49085"
49,"spotify:track:76IXpU3ve4gHmvcduUN88d","Prem Dhillon, Sidhu Moose Wala","Old Skool","Sidhu Moose Wala",43,48,35,"47677"
50,"spotify:track:7KhHA3mzt7A3LFlOJEAKpI","Alan Walker, Sabrina Carpenter, Farruko","On My Way","MER Recordings",1,52,337,"46740"
51,"spotify:track:3ZCTVFBt2Brf31RLEnCkWJ","Billie Eilish","everything i wanted","Darkroom/Interscope Records",8,53,99,"46453"
52,"spotify:track:7cuYb19oTyv1tLTgzH7qpv","Bilal Saeed, Momina Mustehsan","Baari","One Two Records",44,51,84,"46037"
53,"spotify:track:7Jo4yv6Iiwxla5z10lE1L9","Garry Sandhu, Jasmine Sandlas, Tanishk Bagchi","Sip Sip 2.0 (From ""Street Dancer 3D"")","T-Series",28,47,19,"45354"
54,"spotify:track:3sqRODOZ1Z6hR4F2tnFAlg","Maninder Buttar","Sakhiyaan","White Hill Music",18,54,359,"44652"
55,"spotify:track:3g0mEQx3NTanacLseoP0Gw","The Chainsmokers, ILLENIUM, Lennon Stella","Takeaway","Disruptor Records/Columbia",19,57,211,"43720"
56,"spotify:track:7qEHsqek33rTcFNT9PFqLf","Lewis Capaldi","Someone You Loved","Vertigo Berlin",26,56,294,"43422"
57,"spotify:track:2P91MQbaiQOfbiz9VqhqKQ","Lauv","I Like Me Better","Lauv",28,59,359,"42232"
58,"spotify:track:6E7P1uT2afeor2t6wR2y2r","B Praak, Akshay Kumar, Nupur Sanon","Filhall","Universal Music India Pvt Ltd.",1,65,104,"41696"
59,"spotify:track:3j9DrRebdWK1jkpOw9FZUy","Sid Sriram","Samajavaragamana","Aditya Music",7,62,146,"41574"
60,"spotify:track:3qrdLVOClRU4yPkcXZ7c5u","Ayushmann Khurrana, Tanishk-Vayu","Mere Liye Tum Kaafi Ho (From ""Shubh Mangal Zyada Saavdhan"")","T-Series",52,63,17,"41569"
61,"spotify:track:5yY9lUy8nbvjM1Uyo1Uqoc","Future, Drake","Life Is Good (feat. Drake)","Epic/Freebandz",36,55,42,"40888"
62,"spotify:track:77riTlvCLV3K8O0glNiQ8B","Guru Randhawa, Jay Sean","Surma Surma","T-Series",62,73,3,"40779"
63,"spotify:track:5djZm1zFGcJUSUqbBjrAZH","Neha Kakkar, Tulsi Kumar, B Praak","O Saki Saki (From ""Batla House"")","T-Series",2,66,221,"40545"
64,"spotify:track:7gAyu0od48mkaCw1laPKVC","Vayu, Aastha Gill, AKASA, Puri","Naagin","Sony Music Entertainment India Pvt. Ltd.",27,60,126,"40347"
65,"spotify:track:7IAJzec1UxGYmNvbPTHbxx","Sohail Sen, Vishal Dadlani","Shaitan Ka Saala (From ""Housefull 4"")","T-Series",7,64,136,"40205"
66,"spotify:track:2b9F2d26QVGnzZtkzNU2XJ","Vibe2Vibe","Dance Monkey","Music Manager",66,69,44,"39971"
67,"spotify:track:1CM4rFDU9q4EoLy2K44qE6","B Praak, Harrdy Sandhu, Swasti Mehul","Naah Goriye (From ""Bala"")","Sony Music Entertainment India Pvt. Ltd.",21,68,119,"39410"
68,"spotify:track:6vo7Y1iWyZvpjvFbf6BiZ5","Pritam, Arijit Singh","Kalank (Title Track)","Zee Music Company",4,72,327,"38946"
69,"spotify:track:5RHCtCi4k67doox07JmHTf","Badshah, Harrdy Sandhu, Lisa Mishra, Asees Kaur","Chandigarh Mein","Zee Music Company",16,67,86,"38919"
70,"spotify:track:0mHU8dcIvGrGDazLMmQpSg","Jubin Nautiyal","Tujhe Kitna Chahein Aur (Film Version)","T-Series",11,77,245,"38881"
71,"spotify:track:6wZJsut8fjiWiMPaccRAOX","Ritviz","Udd Gaye","Ritviz",59,74,359,"38792"
72,"spotify:track:57DhVYA7E1CyrE4OKuyLb7","Maninder Buttar","Ik Tera","White Hill Music",26,76,183,"38679"
73,"spotify:track:0Xm3PXjA4kXu2GxBhkLk61","Anirudh Ravichander, Thalapathy Vijay","Kutti Story (From ""Master"")","Sony Music Entertainment India Pvt. Ltd.",38,58,6,"38520"
74,"spotify:track:7HMmFQsKsljwTw8bS7lu19","Selena Gomez","Rare","Interscope Records",9,71,42,"38059"
75,"spotify:track:5QVHNa0ppJUOoqSd36ovQS","Arijit Singh, B Praak","Pachtaoge (From ""Jaani Ve"")","T-Series",1,70,182,"38026"
76,"spotify:track:1xoQjCAP6a63tZXbsMziXk","Deep Jandu, DIVINE","Bombay to Punjab","Geet Mp3",54,81,47,"37939"
77,"spotify:track:1q7W78ZYL9iqyYeVONU2hg","Badshah, Uchana Amit","Kamaal","Saga Music",30,75,73,"37864"
78,"spotify:track:0pqnGHJpmpxLKifKRmU6WP","Imagine Dragons","Believer","Kid Ina Korner / Interscope",28,79,359,"37796"
79,"spotify:track:66Nmp3ztIMqX1j8yYtWl1X","Ritviz","Liggi","Ritviz",67,80,53,"37775"
80,"spotify:track:2X72RoxsswQEfzOWYDSBWD","Pritam, Arijit Singh","Rahogi Meri","Sony Music Entertainment India Pvt. Ltd.",50,61,8,"37510"
81,"spotify:track:1z0A545pZMaqYRkruladlk","Garry Sandhu, Neha Kakkar, Mellow D","Hauli Hauli (From ""De De Pyaar De"")","T-Series",13,78,300,"37505"
82,"spotify:track:6FZDfxM3a3UCqtzo5pxSLZ","Halsey","Without Me","Capitol Records",10,83,359,"36839"
83,"spotify:track:39ujbBjTwwqUFySaCYDMMT","Badshah, Diljit Dosanjh, Aastha Gill","Proper Patola","Sony Music Entertainment India Pvt. Ltd.",18,84,359,"36311"
84,"spotify:track:0mJTAdmY8olbGQjopDYff3","Dhvani Bhanushali, Nikhil D'Souza, Tanishk Bagchi","Vaaste","T-Series",2,85,320,"35295"
85,"spotify:track:2TbCdbFzs2xO2nzasn0Qvw","Sachin-Jigar, Badshah, Shalmali Kholgade, Gurdeep Mehndi","Don't Be Shy Again (From ""Bala"")","Sony Music Entertainment India Pvt. Ltd.",32,82,126,"35019"
86,"spotify:track:0bMbDctzMmTyK2j74j3nF3","Alan Walker, Ava Max","Alone, Pt. II","MER Recordings",59,90,56,"34413"
87,"spotify:track:17uI7afUaul1hCzMTF9txd","Meet Bros., Palak Muchhal, Altamash Faridi","Ik Mulaqaat","Zee Music Company",15,86,171,"33955"
88,"spotify:track:5MnAi6ZF7cE8pAz7wYr9Ta","Vishal-Shekhar, Julius Packiam, Atif Aslam, Irshad Kamil","Dil Diyan Gallan","YRF Music",77,88,342,"33466"
89,"spotify:track:3f0wz6zcA7XkQiGm0qNF5r","Arijit Singh, Tanishk Bagchi","Thodi Jagah (From ""Marjaavaan"")","T-Series",12,89,126,"32816"
90,"spotify:track:7GfdU12uRL2xtSQcRXmqNN","Maninder Buttar","Laare","White Hill Music",54,93,77,"32677"
91,"spotify:track:3ZjMdVOWxQ53FKrmkgCv95","Sachet Tandon, Dhvani Bhanushali, Tanishk Bagchi","Psycho Saiyaan (From ""Saaho"")","T-Series",3,94,228,"32565"
92,"spotify:track:3Dv1eDb0MEgF93GpLXlucZ","Doja Cat","Say So","Kemosabe Records/RCA Records",92,117,29,"32242"
93,"spotify:track:7lidXGPXPYLNThITAOTlkK","Halsey","You should be sad","Capitol Records",38,87,42,"32168"
94,"spotify:track:6vuMdb0E8buJeSHArN3dXk","Amaal Mallik, Armaan Malik","Chale Aana (From ""De De Pyaar De"")","T-Series",17,91,294,"32106"
95,"spotify:track:6HGoVbCUr63SgU3TjxEVj6","Imran Khan","Satisfya","Ik Records",83,98,155,"31637"
96,"spotify:track:6lfSsCL894Qw15xbt7cSUy","Vishal Dadlani, Benny Dayal","Jai Jai Shivshankar (From ""War"")","YRF Music",9,96,153,"31350"
97,"spotify:track:1aIhAX6324JZmhNnGltwkK","Arijit Singh","Tera Yaar Hoon Main (From ""Sonu Ke Titu Ki Sweety"")","T-Series",55,95,356,"31053"
98,"spotify:track:6ocbgoVGwYJhOv1GgI9NsF","Ariana Grande","7 rings","Republic Records",1,100,359,"30843"
99,"spotify:track:74qF0JeFMVilMEeFDiQZ48","Sunanda Sharma, Tanishk Bagchi","Mummy Nu Pasand (From ""Jai Mummy Di"")","T-Series",30,97,64,"30725"
100,"spotify:track:75hrPAosuDiO9F3DKwVP12","Arko, B Praak","Teri Mitti","Zee Music Company",10,92,314,"30567"
101,"spotify:track:5xWpxI216rbOSiAqjdn6gy","Meet Bros., Neha Kakkar, Jassie Gill","Lamborghini (From ""Jai Mummy Di"")","T-Series",16,101,59,"29744"
102,"spotify:track:4XeiaqgffFCVCnRykaTuPg","Neha Kakkar, Sonu Kakkar, Tony Kakkar, Tanishk Bagchi","Ooh La La (From ""Shubh Mangal Zyada Saavdhan"")","T-Series",102,-1,1,"29651"
103,"spotify:track:36EPfDEkfLYQLt8Fvced8x","Harrdy Sandhu","Dance Like","Sony Music Entertainment India Pvt. Ltd.",41,113,83,"29459"
104,"spotify:track:6aPMWbbdhDhiJHlknZb9Yx","Arijit Singh, Sachet-Parampara","Bekhayali (Arijit Singh Version) [From ""Kabir Singh""]","T-Series",6,106,263,"29456"
105,"spotify:track:1y4jsQt7MjnZhiD1L6qFBC","Sub Urban","Cradles","NCS",46,112,288,"29446"
106,"spotify:track:0ojpEubhy4JNeVftmVuiN7","Armaan Malik, Vishal Mishra","Pehla Pyaar","T-Series",11,102,245,"29334"
107,"spotify:track:698ItKASDavgwZ3WjaWjtz","Alan Walker","Faded","MER Recordings",43,108,359,"29318"
108,"spotify:track:2GYzXSeNa3Y0BfIfS1VJj3","Sid Sriram, Dhruv Vikram, Banita Sandhu","Yaen Ennai Pirindhaai - Male","Aditya Music",49,104,121,"29309"
109,"spotify:track:4uXJADmybUHUgycBWFHeq6","Anurag Kulkarni, Mangli, Thaman S","Ramuloo Ramulaa - Duet","Aditya Music",30,109,117,"29295"
110,"spotify:track:2YpeDb67231RjR0MgVLzsG","Lil Nas X, Billy Ray Cyrus","Old Town Road - Remix","Columbia",1,127,322,"28877"
111,"spotify:track:2ZTYlnhhV1UAReg7wIGolx","Sam Smith","To Die For","Capitol",100,103,5,"28781"
112,"spotify:track:5O932cZmzOZGOGZz9RHx20","Pritam, Arijit Singh","Khairiyat","T-Series",54,110,166,"28684"
113,"spotify:track:7mUuarQfB0E0Xs80Vzd2gw","Karan Aujla, Gurlez Akhtar","Chitta Kurta","Rehaan Records",74,124,78,"28622"
114,"spotify:track:7BKLCZ1jbUBVqRi2FVlTVw","The Chainsmokers, Halsey","Closer","Disruptor Records/Columbia",56,128,359,"28617"
115,"spotify:track:2ez6qvOTHKeI3ss80NGqnI","SHAED, ZAYN","Trampoline (with ZAYN)","Photo Finish Records",11,118,145,"28444"
116,"spotify:track:24NuEDgyRIljwSyY0lsr7b","BTS","Black Swan","BIGHIT MUSIC",6,123,35,"28263"
117,"spotify:track:5zEx8v8GJKoTx55zGeq8me","Arijit Singh, Bohemia, Sachin-Jigar","Dua Karo (From ""Street Dancer 3D"")","T-Series",17,105,43,"28206"
118,"spotify:track:2oejEp50ZzPuQTQ6v54Evp","The Chainsmokers, Bebe Rexha","Call You Mine","Disruptor Records/Columbia",13,125,266,"28204"
119,"spotify:track:7aiClxsDWFRQ0Kzk5KI5ku","blackbear","hot girl bummer","Alamo",18,129,162,"28171"
120,"spotify:track:5wdlz4N7s1Xyr4y4RXhZJM","Karan Sehmbi, Tanishk Bagchi, Goldboy","Photo (From ""Luka Chuppi"")","T-Series",14,122,359,"28163"
121,"spotify:track:6oDHAjaJJjwwgoAuMIeY9K","Neha Kakkar, Yash Narvekar, Tanishk Bagchi","Ek Toh Kum Zindagani (From ""Marjaavaan"")","T-Series",25,115,134,"28135"
122,"spotify:track:4l0Mvzj72xxOpRrp6h8nHi","Selena Gomez","Lose You To Love Me","Interscope Records",2,121,121,"28130"
123,"spotify:track:1bLNqR3bqpyWkwWKECjVrw","Vishal-Shekhar, Neha Kakkar, Shekhar Ravjiani","The Hook Up Song","Zee Music Company",9,111,299,"28084"
124,"spotify:track:0e7ipj03S05BNilyu5bRzt","Post Malone, 21 Savage","rockstar (feat. 21 Savage)","Republic Records",42,131,359,"28079"
125,"spotify:track:1UWacd8x8tPPwmrPB1MoBI","Pritam, Arijit Singh","Ae Dil Hai Mushkil Title Track","Sony Music Entertainment India Pvt. Ltd.",96,119,350,"28075"
126,"spotify:track:65c6VCikt7f5sAS1heoYQC","Bohemia, Sidhu Moose Wala","Same Beef","Saga Music",51,134,150,"27870"
127,"spotify:track:5G7pZ8G8NFvS1MQ9H4L7dC","Javed-Mohsin, Arijit Singh, Shreya Ghoshal","Pal","Sony Music Entertainment India Pvt. Ltd.",41,126,359,"27823"
128,"spotify:track:64RkEV5b7bG697vhIPMlrl","Ritviz","Sage","Ritviz",103,130,111,"27735"
129,"spotify:track:4wNIkl5XGiAACjFBlDWuSd","Jonas Brothers","What A Man Gotta Do","Republic Records",37,107,35,"27707"
130,"spotify:track:2si0ZNx4yRbggTvrIom8A2","Rochak Kohli, Atif Aslam, Tulsi Kumar","Paniyon Sa","T-Series",56,116,358,"27680"
131,"spotify:track:6vBdBCoOhKHiYDDOcorfNo","Post Malone, Young Thug","Goodbyes (feat. Young Thug)","Republic Records",6,120,231,"27624"
132,"spotify:track:3jjujdWJ72nww5eGnfs2E7","Harry Styles","Adore You","Columbia",38,132,77,"27318"
133,"spotify:track:0u2P5u6lvoDfwTYjAADbn4","Billie Eilish, Khalid","lovely (with Khalid)","Darkroom",61,142,306,"27240"
134,"spotify:track:2fPPWdQuHY3CxPIOk6qbwH","Sidhu Moose Wala, Afsana Khan","Dhakka","Sidhu Moose Wala",61,144,77,"27028"
135,"spotify:track:04UzZSWfw8hkK832P27QLq","Nikk, Avneet Kaur","Yaari","BANG Music",17,140,230,"26879"
136,"spotify:track:3boJs8tx10SQr2nUUm3FAr","Sachin-Jigar, Jubin Nautiyal, Asees Kaur","Pyaar Toh Tha (From ""Bala"")","Sony Music Entertainment India Pvt. Ltd.",52,135,112,"26872"
137,"spotify:track:58ynJq9eLLDChA3GNFJcDL","Akhil Sachdeva, Mansheel Gujral","Channa Ve","Zee Music Company",90,114,8,"26647"
138,"spotify:track:5x3K3Ld54TtkYKdQvrFOV3","Guru Randhawa, Neha Kakkar","Morni Banke (From ""Badhaai Ho"")","T-Series",23,141,359,"26438"
139,"spotify:track:1zB4vmk8tFRmM9UULNzbLB","Imagine Dragons","Thunder","Kid Ina Korner / Interscope",62,147,359,"26385"
140,"spotify:track:2dpaYNEQHiRxtZbfNsse99","Marshmello, Bastille","Happier","Astralwerks",15,153,359,"26151"
141,"spotify:track:6uiz2UTi8yaPVd9A1OxxTW","Lauv, Troye Sivan","i'm so tired...","Lauv",6,136,323,"26146"
142,"spotify:track:1MNrCAqCFLX31C3jD8DXZR","Pritam, Arijit Singh, Shilpa Rao","Haan Tum Ho","Sony Music Entertainment India Pvt. Ltd.",86,99,3,"26036"
143,"spotify:track:0xkGTPTijMU84dtHr3KQQi","Arijit Singh, Nikhita Gandhi","Qaafirana","Zee Music Company",39,137,353,"25709"
144,"spotify:track:4bKkdGBttnK4SYjT4zPC1U","Tony Kakkar, Neha Kakkar, Young Desi","Coca Cola (From ""Luka Chuppi"")","T-Series",11,139,359,"25665"
145,"spotify:track:4obyqyCX0Vx839PTsz1OGf","Tony Kakkar, Neha Kakkar","Goa Beach","Desi Music Factory",109,146,9,"25636"
146,"spotify:track:4JQxGJ8jsKW8pOUVoAgOZr","Amit Trivedi","Naina Da Kya Kasoor","Zee Music Company",77,145,311,"25488"
147,"spotify:track:36mrWOLr5OS3INC5ThB64F","Jass Manak, Jagpal Sandhu","Shoot Da Order","Geet Mp3",84,155,25,"25329"
148,"spotify:track:7fa9MBXhVfQ8P8Df9OEbD8","Maroon 5, Cardi B","Girls Like You (feat. Cardi B) - Cardi B Version","Interscope Records*",16,158,359,"25324"
149,"spotify:track:13Lx0000yJvTxqVQPkFkux","Neeti Mohan, Dhvani Bhanushali, Millind Gaba","Nachi Nachi","T-Series",56,133,23,"25307"
150,"spotify:track:6preZS0pC2OdHPZAOwcoM9","Pritam, Arijit Singh, Antara Mitra, Nikhil D'Souza","Dil Hi Toh Hai","Zee Music Company",19,148,153,"25269"
151,"spotify:track:0a6zRnrjmaOcqsEIFkXIhw","Akhil","Khaab","Crown Records",92,154,352,"25243"
152,"spotify:track:3iP6FDxr7k36zqSDscqZW7","Alka Yagnik, Arijit Singh","Agar Tum Saath Ho (From ""Tamasha"")","T-Series",92,150,273,"25235"
153,"spotify:track:5X5db3FrBOHbibrFKA02MQ","Abhijeet Srivastava, Vishal-Shekhar","Chashni (From ""Bharat"")","T-Series",22,149,271,"25177"
154,"spotify:track:01AE1MgL6L86WQzh4KGDUa","Meet Bros., Jubin Nautiyal, Dhvani Bhanushali","Kinna Sona (From ""Marjaavaan"")","T-Series",30,138,107,"25138"
155,"spotify:track:0rk2X5TAhraBC5aCIXK2Rq","Jawad Ahmad, Shaarib Toshi, Arijit Singh, Shreya Ghoshal","Samjhawan","Sony Music Entertainment India Pvt. Ltd.",68,163,359,"24970"
156,"spotify:track:7FGq80cy8juXBCD2nrqdWU","benny blanco, Halsey, Khalid","Eastside (with Halsey & Khalid)","Friends Keep Secrets/Interscope Records",24,159,357,"24960"
157,"spotify:track:1VYMsDdZ3toHtlZxAGS95n","DIVINE","Kohinoor","Universal Music India Pvt Ltd.",6,156,161,"24935"
158,"spotify:track:6bdpj89aYEBjhpsenXAsmO","A.R. Rahman, Arijit Singh","Enna Sona","Sony Music Entertainment India Pvt. Ltd.",32,161,359,"24902"
159,"spotify:track:6L4QbsQrP9ZiZdz9SfOSGV","Pritam, Mohit Chauhan","Yeh Dooriyan","Sony Music Entertainment India Pvt. Ltd.",142,151,3,"24871"
160,"spotify:track:6p2o4ep90wpkh0qzUmyFuO","Mithoon, Arijit Singh, Asees Kaur","Intezaar","Universal Music India Pvt Ltd.",51,143,106,"24811"
161,"spotify:track:6cARnc9YVlBNigjNSX63pp","Neha Kakkar, Dhvani Bhanushali, Ikka","Dilbar (From ""Satyameva Jayate"")","T-Series",24,160,359,"24650"
162,"spotify:track:12V0iduYsoXxsQYTSeFB2H","Jass Manak","Viah","Geet Mp3",63,173,313,"24475"
163,"spotify:track:2q0V50aNlI1RQXJyE5HDgD","Sachin-Jigar, Darshan Raval, Neha Kakkar","Odhani (From ""Made in China"")","Sony Music Entertainment India Pvt. Ltd.",17,152,150,"24460"
164,"spotify:track:0BS99JhjvDbC2lpiMwsaxh","Ammy Virk","Haaye ve","Jjust Music Label Pvt. Ltd.",69,164,66,"24076"
165,"spotify:track:51Fjme0JiitpyXKuyQiCDo","Y2K, bbno$","Lalala","Columbia",54,180,230,"23963"
166,"spotify:track:6fTEiqvwttauVDmDmDwD2T","QARAN, Badshah","Tareefan","Zee Music Company",34,168,359,"23938"
167,"spotify:track:65hNUaQSau704UtsRZVhKy","Tedi Pagg, Simar Panag, Mickey Singh","Tu Hi Das De","Treehouse VHT",148,177,37,"23881"
168,"spotify:track:6Kynli1iHBqJRWUCohcV9h","DIVINE","Kaam 25 - Sacred Games","Netflix India Originals LLC",55,172,320,"23734"
169,"spotify:track:0l6g8Z8mqGbGXFOjigYetD","Pritam, Arijit Singh","Hawayein","Sony Music Entertainment India Pvt. Ltd.",45,167,358,"23725"
170,"spotify:track:6kls8cSlUyHW2BUOkDJIZE","Ellie Goulding, Juice WRLD","Hate Me (with Juice WRLD)","Polydor Records",41,179,150,"23716"
171,"spotify:track:104dY6KObSBCM0fOiY7Lrc","Jass Manak","Gal Sun","Geet Mp3",152,162,13,"23668"
