rank,uri,artist_names,track_name,source,peak_rank,previous_rank,days_on_chart,streams
1,"spotify:track:1980E4Grgu5xAhNbFZ1mb1","Afsana Khan, Harrdy Sandhu, Sargun Mehta","Titliaan","Universal Music India Pvt Ltd.",1,1,25,"236614"
2,"spotify:track:7zKzD5wM18bQSiJTAxTpwH","DIVINE, MC Altaf, Stylo G, Phenom","Mirchi","Universal Music India Pvt Ltd.",2,2,50,"225386"
3,"spotify:track:249gnXrbfmV8NG6jTEMSwD","BTS","Life Goes On","BIGHIT MUSIC",1,3,15,"195017"
4,"spotify:track:4Nc4ojIRbHohLiX9NmKkVh","Harnoor","Waalian","Sky Digital",3,4,56,"193940"
5,"spotify:track:1orM67pmkNc4alrZkWjYkV","Guru Randhawa, Nikhita Gandhi, Tanishk Bagchi, Nora Fatehi","Naach Meri Rani","T-Series",1,6,46,"183802"
6,"spotify:track:4saklk6nie3yiGePpBwUoc","BTS","Dynamite","BIGHIT MUSIC",1,5,106,"180916"
7,"spotify:track:35mvY5S1H3J2QZyna3TFe0","Ariana Grande","positions","Republic Records",3,7,43,"175022"
8,"spotify:track:1smFN2CLqGROu0J0UyvDfL","Pritam, Arijit Singh","Shayad","Sony Music Entertainment India Pvt. Ltd.",1,8,318,"166485"
9,"spotify:track:0hFUtSsV2itYEUTZGj6w5H","Pritam, Arijit Singh","Aabaad Barbaad (From ""Ludo"")","T-Series",9,9,38,"151059"
10,"spotify:track:3tjFYV6RSFtuktYl3ZtYcq","24kGoldn, iann dior","Mood (feat. iann dior)","Records/Columbia",2,10,103,"150449"
11,"spotify:track:66Nmp3ztIMqX1j8yYtWl1X","Ritviz","Liggi","Ritviz",4,11,341,"144805"
12,"spotify:track:2gNMXJDKRmKWuevBGjN8wo","DIVINE","3:59 AM","Universal Music India Pvt Ltd.",12,28,2,"142851"
13,"spotify:track:3ZVKI8jix6PjEFx2xFBFhz","Shashi, DJ Khushi, Nikhita Gandhi, Madhubanti","BurjKhalifa (From ""Laxmii"")","Zee Music Company",2,12,48,"136421"
14,"spotify:track:6e5DH8YHXdM40ROnD76hZd","Sweetaj Brar, Yo Yo Honey Singh","Care Ni Karda (From ""Chhalaang"")","T-Series",14,14,43,"129355"
15,"spotify:track:3wmI2n0Whs6kg4MT8jFRU1","Darshan Raval, Neha Kakkar, Manan Bhardwaj","Teri Aankhon Mein","T-Series",7,15,59,"125156"
16,"spotify:track:0VjIjW4GlUZAMYd2vXMi3b","The Weeknd","Blinding Lights","Republic Records",3,13,372,"125128"
18,"spotify:track:1r6sFC5J0p9r3jcfIoSGDM","Neha Kakkar, Jubin Nautiyal, Jaani","Taaron Ke Shehar","T-Series",5,16,75,"121353"
19,"spotify:track:1HbA4N1MiOsPthALesGFR1","Shawn Mendes, Justin Bieber","Monster (Shawn Mendes & Justin Bieber)","Shawn Mendes LP4-5 PS/ Island",8,21,15,"120822"
20,"spotify:track:5O932cZmzOZGOGZz9RHx20","Pritam, Arijit Singh","Khairiyat","T-Series",1,18,454,"113910"
21,"spotify:track:1xSCr5uIndaHKFdO4s2V6B","DIVINE","Satya","Universal Music India Pvt Ltd.",21,41,2,"111094"
22,"spotify:track:2Fv2injs4qAm8mJBGaxVKU","Arijit Singh, Mithoon","Tujhe Kitna Chahne Lage (From ""Kabir Singh"")","T-Series",2,19,554,"108899"
23,"spotify:track:4AVe62GFbb3ffKXjUSpiuv","Jass Manak, DIVINE","No Competition","Geet Mp3",11,20,108,"103859"
24,"spotify:track:0WdbnNKO0Jt4BZACSDQh44","Vishal-Shekhar, Arijit Singh, Shilpa Rao, Kumaar","Ghungroo (From ""War"")","YRF Music",1,22,457,"103004"
25,"spotify:track:2FCXQHugkoHE1K3tiDu8pu","Alka Yagnik, Arijit Singh","Agar Tum Saath Ho (From ""Tamasha"")","T-Series",24,25,561,"100391"
26,"spotify:track:4DpNNXFMMxQEKl7r0ykkWA","Melanie Martinez","Play Date","Atlantic Records",1,23,222,"99595"
27,"spotify:track:0u2P5u6lvoDfwTYjAADbn4","Billie Eilish, Khalid","lovely (with Khalid)","Darkroom",22,24,594,"96203"
28,"spotify:track:0ZHILXmUaVSLEOCWxPQ1ga","Tanishk Bagchi, Yasser Desai, Asees Kaur","Makhna","Zee Music Company",2,26,429,"95597"
29,"spotify:track:57jOEZtoLQK4zF2x55bdkp","Rochak Kohli, Arijit Singh, Neha Kakkar","Tu Hi Yaar Mera (From ""Pati Patni Aur Woh"")","T-Series",8,27,368,"95292"
30,"spotify:track:6oloWgrErtc8dG2WiV55gn","Mika Singh, Payal Dev, Neha Kakkar, Badshah","Sawan Mein Lag Gayi Aag","Sony Music Entertainment India Pvt. Ltd.",17,31,66,"89261"
31,"spotify:track:6v3KW9xbzN5yKLt9YKDYA2","Shawn Mendes, Camila Cabello","Señorita","Island Records",1,30,533,"88989"
32,"spotify:track:11IAzj9706fIKBVCJyMNNt","Jasmine Sandlas, Garry Sandhu","Illegal Weapon 2.0 (From ""Street Dancer 3D"")","T-Series",1,38,336,"88094"
33,"spotify:track:0gzu5mm36VJH2Zqu8sQPTf","Badshah, Payal Dev","Genda Phool (feat. Payal Dev)","Sony Music Entertainment India Pvt. Ltd.",1,34,254,"87698"
34,"spotify:track:6q9XTgfWilsnyiFofvYrIF","Badshah, Neha Kakkar, Varun Dhawan","Garmi (From ""Street Dancer 3D"") (feat. Varun Dhawan)","T-Series",2,35,345,"87619"
35,"spotify:track:54bFM56PmE4YLRnqpW6Tha","Billie Eilish","Therefore I Am","Darkroom/Interscope Records",13,36,22,"87143"
36,"spotify:track:46QbY78ha62aiu6gBgC7lS","Diljit Dosanjh","G.O.A.T.","FAMOUS STUDIOS INC",1,52,129,"86929"
37,"spotify:track:6vo7Y1iWyZvpjvFbf6BiZ5","Pritam, Arijit Singh","Kalank (Title Track)","Zee Music Company",4,33,615,"86665"
38,"spotify:track:7mNZUnDWUDidWBFaUpVtOC","Vilen","Chidiya","Darks Music Company",3,32,165,"85144"
39,"spotify:track:75VNPADAFa4iNpjEBUYMhF","JONY","Love Your Voice","Atlantic Records Russia (Distribution)",30,40,119,"83491"
40,"spotify:track:1nhJF3mMAL9UgBz3vLLNuM","Yo Yo Honey Singh, Ipsitaa","First Kiss","T-Series",22,46,11,"82988"
41,"spotify:track:0n2moJpAEWHwaPYYjkzMDl","BTS","Blue & Grey","BIGHIT MUSIC",3,29,15,"82923"
42,"spotify:track:2b8fOow8UzyDFAE27YhOZM","Maroon 5","Memories","Interscope Records*",2,37,442,"82874"
43,"spotify:track:2rRJrJEo19S2J82BDsQ3F7","Trevor Daniel","Falling","Alamo",1,39,379,"80773"
44,"spotify:track:3CHZhkihLupVrfYIyg869S","Kaka, Inder Chahal, Himanshi Khurana","Keh Len De","Single Track Studios",37,43,27,"79368"
45,"spotify:track:5LEjxlKCcYH8irGpRtjbj0","Karan Aujla","Adhiya","Street Gang Music",3,44,43,"79243"
46,"spotify:track:25MPTnqXQB1H6OkwSYUXWx","Ved Sharma","Malang (Title Track) [From ""Malang - Unleash The Madness""]","T-Series",2,45,324,"78755"
47,"spotify:track:3zIhQR5cyxpVn8WpEivBCr","DIVINE","Punya Paap","Universal Music India Pvt Ltd.",47,94,7,"77014"
48,"spotify:track:4xmkpE1Si5JL7NFxWrhV0S","Sachet Tandon, The Fusion Project","Humraah (From ""Malang - Unleash The Madness"")","T-Series",10,48,317,"76892"
49,"spotify:track:5QtQFSdyZEl0w4iDxAyv76","Amit Trivedi","Namo Namo","Zee Music Company",16,42,219,"76217"
50,"spotify:track:7HRvfjNicVkQnohrpOvjjL","Karan Aujla","Chithiyaan","Times Music",11,53,23,"75929"
51,"spotify:track:0bII0GX8CepFivbJkscZlE","Jass Manak","Butterfly","Geet Mp3",22,49,107,"75849"
52,"spotify:track:2ZvWoJ82LKCgD0nU9H5ue5","A.R. Rahman, Jonita Gandhi, Hriday Gattani","Main Tumhara","Sony Music Entertainment India Pvt. Ltd.",1,50,138,"75546"
53,"spotify:track:3l84vjvLnKIfqLLdZXKq2B","DIVINE, D'Evil, MC Altaf","Disco Rap","Universal Music India Pvt Ltd.",53,76,2,"75448"
54,"spotify:track:7hxHWCCAIIxFLCzvDgnQHX","Internet Money, Gunna, Don Toliver, NAV","Lemonade (feat. Gunna, Don Toliver & NAV)","Internet Money Records/ TenThousand Projects",24,47,81,"75260"
55,"spotify:track:3CPvL9ehmERejt7b5RvVAY","Prem Dhillon","Majha Block","Sidhu Moose Wala",20,58,15,"74421"
56,"spotify:track:4HgGRoPXYSEZlyaKz26qNQ","DIVINE, Lisa Mishra","Rider","Universal Music India Pvt Ltd.",56,106,2,"74246"
57,"spotify:track:0pqnGHJpmpxLKifKRmU6WP","Imagine Dragons","Believer","Kid Ina Korner / Interscope",28,57,647,"74161"
58,"spotify:track:3qrdLVOClRU4yPkcXZ7c5u","Ayushmann Khurrana, Tanishk-Vayu","Mere Liye Tum Kaafi Ho (From ""Shubh Mangal Zyada Saavdhan"")","T-Series",11,55,305,"73820"
59,"spotify:track:1y1rQTkWmrZdJmjwuK07GC","Vishal Mishra","Kaise Hua (From ""Kabir Singh"")","T-Series",4,51,541,"73704"
